;t1;t2;t3;t4;t5;t6;x;y
9314;-72.41;-67.25;-76.38;-62.49;-78.05;-70.66;0.8;2.5
9315;-69.35;-66.0;-73.91;-63.34;-79.19;-67.91;0.5;2.9
9316;-74.17;-79.28;-75.82;-71.73;-87.61;-60.09;0.4;3.0
9317;-76.8;-72.02;-76.09;-66.22;-81.5;-64.16;0.4;3.1
9318;-73.56;-80.96;-100.0;-64.6;-80.49;-59.7;0.3;3.1
9319;-64.53;-78.15;-68.71;-100.0;-72.38;-61.66;0.5;3.3
9320;-82.72;-76.75;-74.08;-63.15;-80.2;-65.42;1.0;3.7
9321;-74.28;-82.66;-71.79;-68.84;-80.91;-61.29;1.0;3.8
9322;-77.3;-77.37;-63.98;-60.46;-76.56;-100.0;0.3;3.9
9323;-74.91;-69.77;-74.34;-74.4;-85.26;-60.53;0.3;3.9
9324;-78.3;-80.54;-77.81;-71.87;-77.93;-68.27;0.9;3.9
9325;-72.57;-64.49;-73.01;-75.43;-67.84;-72.46;1.2;4.0
9326;-76.7;-68.91;-66.13;-70.07;-73.53;-66.34;1.3;4.1
9327;-74.38;-56.32;-69.64;-67.54;-66.19;-69.54;1.2;4.1
9328;-67.8;-64.58;-76.07;-64.43;-78.18;-62.56;1.8;4.9
9329;-71.43;-72.45;-64.31;-74.83;-71.37;-76.66;2.0;4.8
9330;-62.6;-67.83;-69.11;-63.34;-67.66;-67.41;1.8;4.6
9331;-75.77;-65.68;-71.52;-58.62;-74.74;-66.12;2.2;5.0
9332;-72.45;-72.34;-65.44;-77.81;-100.0;-64.75;2.2;4.9
9333;-72.7;-65.97;-69.32;-100.0;-78.34;-61.45;1.5;4.6
9334;-75.99;-68.63;-72.01;-75.41;-79.2;-66.04;1.4;4.5
9335;-73.86;-60.18;-84.98;-63.77;-75.33;-66.23;1.8;4.4
9336;-73.18;-60.5;-100.0;-60.98;-90.58;-72.84;1.5;4.7
9337;-100.0;-77.33;-78.01;-66.3;-80.52;-68.55;1.6;5.3
9338;-67.8;-66.99;-62.51;-67.58;-100.0;-61.61;1.9;4.9
9339;-73.91;-75.55;-79.03;-68.6;-100.0;-73.32;2.3;5.4
9340;-70.04;-77.64;-73.45;-100.0;-80.88;-76.02;2.1;5.1
9341;-73.97;-61.08;-73.16;-75.96;-67.71;-71.6;2.5;4.3
9342;-69.65;-55.51;-64.02;-100.0;-100.0;-65.82;2.7;4.3
9343;-100.0;-100.0;-69.92;-71.43;-70.89;-65.06;2.6;4.4
9344;-62.98;-63.3;-63.31;-63.37;-69.86;-65.75;2.6;4.3
9345;-67.1;-70.62;-64.56;-66.78;-74.27;-66.05;2.0;5.0
9346;-62.41;-69.06;-76.67;-100.0;-66.02;-78.2;2.2;5.4
9347;-81.84;-66.7;-75.58;-74.04;-100.0;-79.74;1.8;6.1
9348;-71.98;-72.89;-67.47;-70.2;-75.86;-71.56;1.9;6.3
9349;-73.51;-71.01;-75.34;-69.34;-69.74;-100.0;2.1;5.6
9350;-78.49;-64.9;-72.66;-74.93;-76.82;-68.58;1.4;5.3
9351;-78.58;-64.39;-82.79;-69.19;-87.37;-59.77;1.2;5.3
9352;-75.61;-69.53;-80.07;-68.25;-68.16;-100.0;1.2;5.0
9353;-83.39;-77.01;-77.72;-62.44;-78.64;-56.54;0.4;4.4
9354;-77.64;-78.0;-71.29;-71.47;-82.85;-62.42;0.5;4.5
9355;-82.94;-62.47;-66.7;-74.75;-79.14;-82.91;0.7;5.3
9356;-81.61;-68.83;-75.2;-68.83;-100.0;-59.02;1.7;5.9
9357;-82.22;-70.59;-72.74;-74.01;-78.04;-69.25;2.0;6.0
9358;-68.17;-78.12;-58.59;-69.28;-82.38;-61.63;2.1;5.5
9359;-66.57;-78.68;-63.34;-67.36;-71.12;-67.12;2.4;6.0
9360;-77.05;-68.6;-75.06;-63.62;-73.84;-68.21;1.9;5.9
9361;-71.52;-100.0;-80.89;-74.09;-81.54;-66.9;1.7;6.0
9362;-67.06;-71.89;-67.52;-68.72;-80.51;-57.18;2.0;6.0
9363;-71.6;-72.85;-68.43;-100.0;-79.06;-100.0;2.1;5.6
9364;-100.0;-72.67;-65.16;-74.82;-74.81;-79.01;2.3;5.4
9365;-64.63;-72.86;-77.29;-100.0;-72.71;-74.43;3.1;5.5
9366;-67.69;-73.9;-65.94;-71.26;-85.28;-66.68;3.1;5.5
9367;-63.89;-71.45;-71.76;-63.05;-100.0;-72.11;3.1;5.4
9368;-100.0;-66.58;-74.09;-69.84;-77.21;-100.0;2.9;5.1
9369;-71.03;-66.64;-67.62;-66.75;-76.44;-70.63;2.8;4.8
9370;-70.16;-70.27;-89.94;-68.08;-100.0;-100.0;2.8;4.5
9371;-67.77;-71.22;-70.91;-69.28;-76.5;-74.37;2.9;4.8
9372;-68.76;-69.52;-100.0;-69.16;-75.94;-73.46;2.6;5.2
9373;-66.45;-75.44;-72.18;-71.09;-83.68;-66.83;2.8;5.1
9374;-66.0;-70.39;-73.29;-65.16;-69.29;-80.94;2.7;5.2
9375;-75.39;-74.83;-67.27;-67.6;-80.68;-64.52;2.2;5.2
9376;-62.65;-64.92;-84.66;-63.42;-77.1;-69.44;3.0;5.0
9377;-63.19;-72.02;-77.75;-68.21;-72.94;-72.32;3.1;5.1
9378;-73.66;-77.86;-74.9;-66.7;-79.75;-69.9;2.8;5.3
9379;-62.56;-81.47;-78.27;-66.71;-100.0;-71.22;2.7;5.3
9380;-69.81;-75.29;-100.0;-68.05;-73.25;-76.7;2.8;5.3
9381;-64.44;-71.87;-75.63;-69.24;-75.45;-73.6;3.1;5.2
9382;-73.87;-78.76;-73.0;-74.27;-77.19;-81.45;3.0;4.9
9383;-64.24;-73.41;-79.84;-66.46;-73.89;-74.13;2.8;4.7
9384;-65.87;-64.89;-73.63;-72.3;-71.84;-67.58;2.8;4.5
9385;-65.61;-71.54;-70.3;-69.89;-74.5;-67.43;2.5;4.5
9386;-63.96;-100.0;-82.94;-77.21;-80.71;-66.94;2.5;4.5
9387;-65.24;-71.83;-100.0;-71.45;-66.42;-74.07;2.6;4.4
9388;-68.79;-74.63;-63.22;-55.13;-70.22;-71.86;2.2;4.3
9389;-63.67;-79.45;-65.21;-70.33;-78.56;-69.43;2.2;4.3
9390;-100.0;-70.4;-69.12;-68.76;-100.0;-62.0;1.9;4.3
9391;-100.0;-75.88;-71.79;-68.49;-79.16;-65.76;1.4;3.7
9392;-100.0;-100.0;-65.67;-63.0;-78.3;-67.68;1.2;3.9
9393;-76.04;-73.31;-73.14;-66.65;-75.36;-72.26;1.2;4.0
9394;-100.0;-76.96;-68.97;-70.18;-72.86;-100.0;0.6;3.8
9395;-66.29;-80.93;-68.63;-69.81;-75.44;-60.73;0.8;4.0
9396;-100.0;-72.47;-100.0;-65.05;-73.79;-68.65;0.9;3.5
9397;-79.36;-79.71;-74.64;-100.0;-78.12;-76.25;1.2;3.8
9398;-75.87;-61.44;-68.63;-66.56;-74.61;-72.51;1.2;4.3
9399;-78.4;-67.93;-85.27;-64.11;-74.65;-68.15;1.1;4.1
9400;-71.13;-66.53;-69.89;-73.7;-72.84;-100.0;1.3;4.2
9401;-100.0;-78.88;-71.13;-59.85;-100.0;-59.9;0.8;3.9
9402;-100.0;-73.99;-100.0;-71.51;-81.73;-60.65;0.8;3.9
9403;-80.7;-77.7;-74.57;-65.42;-76.37;-70.05;1.2;3.6
9404;-71.86;-71.98;-77.13;-100.0;-71.37;-60.29;0.6;3.1
9405;-69.35;-74.62;-72.2;-66.38;-83.09;-67.02;0.8;4.0
9406;-71.43;-80.0;-72.2;-70.85;-76.84;-61.79;0.4;4.0
9407;-75.87;-79.68;-100.0;-63.46;-72.89;-100.0;0.6;4.6
9408;-83.18;-65.79;-64.64;-67.23;-84.21;-63.38;1.0;4.6
9409;-75.52;-61.26;-79.1;-65.46;-82.72;-68.4;1.2;4.9
9410;-84.58;-69.3;-71.45;-74.19;-76.89;-69.53;1.1;5.1
9411;-100.0;-71.52;-74.67;-61.73;-100.0;-63.03;0.8;5.2
9412;-70.45;-75.02;-72.18;-74.52;-81.85;-57.87;0.7;5.2
9413;-70.87;-100.0;-65.41;-69.99;-80.89;-61.58;0.7;4.6
9414;-77.91;-73.07;-75.14;-72.79;-83.26;-72.52;0.8;5.1
9415;-60.11;-68.86;-100.0;-70.25;-100.0;-70.06;1.1;5.6
9416;-67.15;-78.09;-59.75;-76.26;-85.62;-61.92;0.7;5.7
9417;-86.12;-62.8;-61.71;-61.79;-100.0;-100.0;0.8;6.2
9418;-74.59;-78.6;-60.68;-76.89;-79.36;-66.56;0.6;6.1
9419;-84.87;-71.42;-64.96;-68.33;-84.65;-53.05;0.6;6.2
9420;-82.35;-73.06;-71.66;-72.08;-81.66;-73.12;1.0;6.1
9421;-62.57;-79.68;-61.75;-74.83;-100.0;-75.1;0.6;5.9
9422;-83.63;-74.22;-69.75;-64.55;-70.41;-68.59;0.3;6.1
9423;-77.99;-69.22;-53.56;-63.91;-76.95;-65.25;0.4;6.1
9424;-100.0;-66.67;-65.64;-81.59;-80.65;-63.96;0.2;6.3
9425;-79.03;-77.66;-59.02;-86.47;-73.2;-100.0;0.2;6.4
9426;-69.26;-74.86;-100.0;-65.67;-79.55;-80.25;0.8;6.4
9427;-73.54;-73.77;-60.41;-72.06;-76.23;-64.78;0.3;6.2
9428;-71.95;-100.0;-56.74;-76.36;-77.4;-58.7;0.5;6.0
9429;-72.94;-100.0;-71.3;-100.0;-82.33;-62.15;0.5;5.9
9430;-74.37;-77.83;-62.57;-73.64;-84.29;-65.02;0.4;6.0
9431;-76.31;-74.07;-62.86;-63.2;-70.89;-61.11;0.4;6.2
9432;-70.27;-68.28;-63.68;-100.0;-79.29;-70.93;0.3;6.1
9433;-77.61;-65.36;-100.0;-74.98;-81.18;-72.9;0.4;6.1
9434;-68.86;-100.0;-57.6;-77.27;-100.0;-59.76;0.2;6.1
9435;-77.32;-100.0;-62.63;-71.08;-100.0;-63.55;0.5;6.2
9436;-77.13;-100.0;-62.22;-76.09;-78.05;-65.52;0.4;6.0
9437;-69.97;-100.0;-60.23;-76.15;-82.22;-67.21;0.3;5.8
9438;-74.81;-75.42;-59.17;-79.55;-100.0;-64.14;0.7;5.8
9439;-100.0;-70.31;-100.0;-73.0;-76.35;-69.48;0.2;6.1
9440;-76.06;-100.0;-70.25;-76.12;-70.51;-61.46;1.2;6.1
9441;-100.0;-65.93;-71.57;-65.16;-74.16;-66.43;1.0;5.9
9442;-85.37;-70.21;-62.22;-65.88;-76.75;-68.85;0.7;6.0
9443;-77.91;-69.67;-59.63;-66.96;-74.05;-64.99;0.7;6.2
9444;-82.52;-68.44;-67.77;-68.73;-100.0;-66.02;0.7;6.1
9445;-100.0;-70.55;-69.38;-74.85;-83.27;-60.58;0.7;6.0
9446;-77.53;-100.0;-70.14;-68.32;-79.43;-66.37;0.5;6.2
9447;-72.35;-67.39;-100.0;-68.72;-100.0;-70.3;0.8;5.9
9448;-76.46;-77.73;-83.92;-76.84;-80.93;-71.54;1.3;6.0
9449;-100.0;-74.76;-71.06;-69.79;-75.99;-67.84;1.3;6.2
9450;-70.5;-73.04;-100.0;-100.0;-78.46;-69.18;1.2;6.3
9451;-84.83;-64.34;-72.95;-70.72;-71.36;-100.0;1.1;6.4
9452;-69.93;-75.62;-56.87;-70.4;-76.2;-64.26;1.1;6.4
9453;-68.09;-73.75;-51.7;-80.71;-78.05;-63.53;0.2;6.2
9454;-100.0;-78.15;-63.99;-72.61;-75.78;-68.63;0.2;6.3
9455;-82.56;-72.43;-63.89;-64.66;-88.3;-73.05;0.5;6.4
9456;-59.74;-75.79;-60.9;-77.31;-71.67;-67.43;0.3;6.3
9457;-77.92;-71.17;-59.26;-82.03;-81.73;-68.26;0.2;6.1
9458;-68.39;-70.93;-62.49;-83.18;-88.65;-67.0;0.5;5.6
9459;-76.99;-87.5;-81.92;-75.15;-77.4;-75.67;0.8;5.7
9460;-67.36;-72.77;-62.87;-74.63;-85.93;-70.65;1.0;5.6
9461;-86.0;-75.84;-66.8;-68.37;-73.85;-66.35;1.1;5.9
9462;-85.27;-80.28;-66.22;-66.4;-70.79;-70.23;1.1;6.2
9463;-75.72;-74.47;-74.73;-68.8;-100.0;-100.0;1.3;5.5
9464;-82.43;-72.4;-74.71;-66.82;-81.79;-67.91;1.4;4.9
9465;-86.21;-65.17;-76.38;-67.7;-79.95;-65.8;1.3;5.1
9466;-78.79;-100.0;-67.76;-67.21;-80.46;-66.24;1.0;4.8
9467;-77.22;-65.2;-70.79;-67.26;-79.67;-100.0;1.1;4.2
9468;-76.68;-57.87;-76.52;-65.55;-64.49;-66.4;1.2;4.2
9469;-76.93;-58.69;-100.0;-67.41;-78.03;-64.69;1.5;5.1
9470;-77.22;-100.0;-71.6;-58.9;-77.15;-100.0;1.4;5.5
9471;-74.88;-69.93;-73.23;-75.03;-80.24;-69.85;1.0;5.8
9472;-71.05;-68.72;-100.0;-72.14;-84.08;-60.97;1.2;5.6
9473;-68.89;-74.1;-63.8;-67.51;-82.47;-100.0;0.7;5.5
9474;-78.84;-100.0;-66.09;-82.24;-83.96;-61.02;0.5;5.7
9475;-70.36;-65.48;-70.64;-76.02;-80.59;-58.88;0.4;5.6
9476;-75.91;-100.0;-64.54;-77.52;-90.26;-65.03;0.4;5.6
9477;-88.01;-69.07;-68.08;-64.5;-100.0;-70.24;0.8;5.1
9478;-75.55;-60.39;-77.32;-63.42;-85.29;-100.0;1.0;4.9
9479;-79.52;-68.51;-75.11;-73.47;-83.95;-68.95;1.2;5.0
9480;-73.34;-73.44;-66.45;-65.92;-84.53;-100.0;1.4;4.8
9481;-72.78;-62.36;-80.05;-67.84;-68.69;-59.59;1.0;5.1
9482;-100.0;-57.99;-100.0;-73.33;-87.82;-68.83;1.1;5.2
9483;-70.68;-63.0;-64.25;-65.59;-80.5;-69.6;0.9;4.8
9484;-69.21;-100.0;-65.54;-69.57;-84.32;-52.72;0.8;4.5
9485;-70.03;-65.38;-75.54;-68.92;-70.31;-58.97;0.8;4.7
9486;-71.76;-100.0;-77.66;-79.52;-77.82;-71.22;0.8;4.8
9487;-76.08;-61.14;-71.75;-70.29;-70.15;-74.75;1.0;4.8
9488;-78.72;-61.98;-75.26;-61.7;-100.0;-63.48;1.2;4.9
9489;-74.28;-72.0;-62.31;-68.98;-77.54;-73.19;1.1;5.4
9490;-100.0;-70.92;-100.0;-78.13;-70.19;-72.25;1.0;5.9
9491;-75.34;-72.51;-70.4;-68.97;-78.24;-68.49;0.8;5.1
9492;-80.57;-74.8;-79.22;-82.5;-78.88;-76.89;0.7;5.0
9493;-76.61;-100.0;-84.62;-73.87;-81.9;-64.26;0.9;5.2
9494;-72.46;-69.98;-68.4;-66.27;-86.07;-63.7;0.9;5.3
9495;-73.56;-63.54;-72.93;-100.0;-82.57;-70.58;1.1;5.1
9496;-78.03;-100.0;-79.56;-64.01;-71.31;-66.08;1.7;4.9
9497;-78.37;-100.0;-76.92;-67.65;-81.53;-69.39;1.8;5.2
9498;-65.02;-69.08;-69.05;-67.57;-72.64;-72.33;1.9;4.5
9499;-68.96;-77.99;-80.98;-61.58;-78.67;-62.01;1.6;4.2
9500;-81.61;-63.88;-80.5;-63.35;-74.59;-67.3;1.2;4.1
9501;-68.86;-65.27;-67.33;-81.9;-80.1;-63.43;1.5;4.0
9502;-66.34;-76.55;-71.07;-64.06;-72.58;-65.84;1.8;3.7
9503;-66.32;-74.87;-80.89;-60.9;-79.07;-74.69;1.8;3.8
9504;-75.86;-65.0;-69.3;-75.8;-71.7;-71.94;1.2;3.6
9505;-82.08;-71.94;-77.57;-68.49;-87.2;-65.1;1.0;3.8
9506;-74.64;-78.89;-64.6;-62.46;-70.42;-59.38;0.8;4.2
9507;-74.07;-69.81;-66.28;-66.57;-81.23;-63.93;0.9;4.1
9508;-73.3;-80.71;-74.19;-62.15;-78.08;-55.12;0.6;4.0
9509;-65.34;-67.26;-70.19;-100.0;-70.61;-63.96;0.7;3.9
9510;-85.25;-77.9;-100.0;-100.0;-77.31;-55.4;0.2;3.6
9511;-69.76;-78.65;-76.81;-63.33;-74.43;-62.62;0.2;3.6
9512;-72.93;-69.41;-70.0;-71.25;-87.82;-61.3;0.7;4.0
9513;-80.89;-84.38;-74.9;-67.74;-77.5;-63.98;0.9;3.8
9514;-85.26;-85.58;-80.53;-67.24;-76.82;-68.93;0.8;3.9
9515;-79.15;-77.03;-100.0;-64.32;-100.0;-100.0;1.0;3.7
9516;-72.97;-67.36;-69.82;-76.94;-78.8;-56.9;0.5;3.8
9517;-75.65;-79.31;-68.47;-65.27;-80.09;-54.67;0.4;4.0
9518;-100.0;-78.22;-73.34;-100.0;-63.27;-64.26;0.5;3.5
9519;-64.15;-76.09;-74.53;-75.82;-80.75;-55.24;0.3;3.5
9520;-70.97;-71.43;-75.76;-61.73;-67.96;-100.0;0.7;3.3
9521;-79.68;-69.08;-85.99;-60.31;-81.13;-100.0;1.2;2.7
9522;-84.62;-82.04;-100.0;-58.48;-81.38;-67.4;1.4;3.3
9523;-81.08;-82.16;-77.79;-67.66;-80.86;-71.81;1.1;3.6
9524;-78.24;-76.31;-75.6;-68.74;-78.82;-62.73;0.8;3.2
9525;-78.54;-73.28;-68.57;-64.83;-72.45;-73.62;1.1;3.0
9526;-84.04;-74.43;-75.05;-100.0;-66.72;-72.76;1.5;3.0
9527;-69.9;-88.78;-68.45;-59.35;-100.0;-80.94;1.7;3.3
9528;-100.0;-79.57;-65.94;-67.82;-61.61;-74.28;1.8;3.3
9529;-80.18;-73.07;-76.19;-68.17;-73.68;-73.66;1.5;3.4
9530;-100.0;-70.73;-80.45;-67.34;-71.91;-77.98;2.0;3.1
9531;-70.2;-77.02;-74.98;-64.7;-74.98;-65.11;2.2;2.8
9532;-68.26;-86.34;-80.11;-71.72;-68.43;-77.88;2.4;2.9
9533;-65.44;-78.3;-80.19;-69.43;-76.61;-85.27;2.7;2.3
9534;-64.8;-71.79;-78.73;-59.43;-71.29;-82.22;2.9;2.2
9535;-76.51;-70.89;-79.66;-61.75;-65.14;-72.06;2.8;2.2
9536;-100.0;-74.76;-75.61;-68.75;-78.16;-87.1;2.8;2.0
9537;-78.8;-72.73;-69.33;-75.66;-63.26;-79.73;2.9;2.0
9538;-75.24;-74.59;-78.53;-100.0;-70.01;-65.33;2.9;1.9
9539;-64.18;-78.64;-68.54;-63.05;-76.96;-71.35;3.0;2.1
9540;-77.33;-71.73;-75.33;-100.0;-73.26;-78.39;3.0;2.1
9541;-71.16;-80.21;-74.46;-62.03;-100.0;-72.42;2.7;2.6
9542;-72.6;-100.0;-76.44;-70.23;-75.76;-92.35;2.7;2.6
9543;-76.24;-66.78;-82.21;-100.0;-69.49;-72.31;2.5;2.5
9544;-73.08;-57.13;-80.23;-58.38;-77.38;-100.0;2.1;2.4
9545;-74.08;-100.0;-81.36;-70.09;-72.46;-100.0;1.9;2.6
9546;-78.14;-100.0;-74.82;-61.81;-87.49;-75.86;1.9;3.0
9547;-72.01;-77.55;-69.42;-66.63;-63.42;-69.7;2.0;2.4
9548;-73.69;-76.76;-68.57;-63.51;-61.24;-72.39;2.3;2.8
9549;-72.16;-72.23;-72.07;-58.29;-100.0;-70.9;2.0;2.7
9550;-67.72;-76.25;-70.07;-54.14;-66.8;-66.49;1.9;2.9
9551;-81.29;-100.0;-75.63;-64.51;-100.0;-78.07;1.1;2.5
9552;-78.5;-70.09;-73.99;-71.96;-79.04;-80.2;1.6;2.2
9553;-64.47;-70.92;-100.0;-71.5;-100.0;-74.89;1.7;2.3
9554;-66.63;-74.4;-75.57;-58.93;-74.26;-73.33;2.2;2.8
9555;-69.49;-77.58;-70.74;-75.27;-80.34;-79.97;2.4;3.0
9556;-63.08;-60.47;-72.31;-60.01;-81.03;-100.0;3.1;3.4
9557;-73.61;-80.02;-67.51;-62.32;-100.0;-75.92;2.4;3.3
9558;-67.69;-73.45;-76.57;-60.58;-100.0;-69.38;2.3;3.4
9559;-65.99;-86.25;-68.77;-60.86;-76.14;-68.32;2.2;3.5
9560;-64.67;-74.57;-77.76;-100.0;-78.41;-80.08;2.3;3.4
9561;-72.33;-69.46;-70.62;-66.49;-74.13;-56.79;2.0;4.2
9562;-74.41;-84.04;-79.37;-69.33;-85.11;-67.63;2.0;4.4
9563;-73.83;-72.82;-82.85;-64.27;-100.0;-64.9;1.2;3.9
9564;-70.91;-67.74;-74.14;-73.16;-74.59;-71.59;0.9;4.4
9565;-69.68;-73.66;-66.03;-65.82;-80.79;-67.61;0.8;4.9
9566;-100.0;-78.55;-100.0;-65.44;-89.24;-61.28;0.6;4.8
9567;-80.38;-63.45;-100.0;-65.08;-82.64;-75.54;1.2;4.9
9568;-100.0;-52.59;-71.15;-62.06;-82.47;-74.37;1.4;5.2
9569;-76.32;-78.92;-69.94;-70.09;-83.9;-73.4;0.8;5.4
9570;-100.0;-75.77;-61.85;-74.07;-79.16;-100.0;0.7;5.5
9571;-83.0;-71.57;-64.74;-100.0;-74.97;-66.5;0.8;5.4
9572;-78.7;-68.57;-65.45;-78.26;-72.22;-100.0;0.8;5.9
9573;-82.01;-74.56;-63.04;-65.86;-83.5;-100.0;0.6;6.1
9574;-65.42;-74.5;-63.35;-69.0;-67.32;-70.66;0.9;5.8
9575;-77.56;-63.33;-71.24;-70.5;-78.32;-68.85;0.9;5.2
9576;-68.19;-77.12;-68.69;-82.4;-91.09;-63.71;0.7;5.6
9577;-65.1;-76.13;-67.02;-75.0;-77.9;-67.72;0.6;5.5
9578;-66.08;-81.12;-70.22;-71.4;-100.0;-60.56;0.8;4.7
9579;-78.85;-70.12;-100.0;-65.44;-81.92;-70.66;0.6;4.1
9580;-74.8;-68.49;-78.61;-78.25;-77.14;-57.53;0.2;3.3
9581;-78.44;-77.39;-100.0;-71.98;-71.93;-48.42;0.6;3.2
9582;-71.97;-77.65;-89.58;-65.78;-78.12;-75.34;0.4;2.4
9583;-78.3;-84.52;-77.71;-60.51;-74.76;-67.03;0.3;2.9
9584;-69.45;-74.98;-75.67;-100.0;-76.48;-68.83;0.3;3.2
9585;-73.88;-75.63;-81.78;-67.07;-100.0;-66.52;0.2;3.2
9586;-77.72;-72.68;-80.48;-63.63;-68.65;-77.62;1.4;3.7
9587;-77.79;-78.39;-68.14;-65.2;-78.93;-100.0;1.5;3.5
9588;-89.84;-100.0;-72.9;-100.0;-100.0;-66.71;1.5;3.1
9589;-72.78;-76.3;-79.45;-72.17;-66.34;-77.17;1.4;2.7
9590;-75.79;-76.72;-77.29;-62.29;-75.5;-72.35;1.9;3.0
9591;-79.75;-87.96;-72.55;-65.24;-79.4;-77.73;2.1;3.2
9592;-69.49;-82.81;-82.12;-71.28;-63.27;-72.26;2.2;3.1
9593;-73.16;-76.9;-78.27;-60.14;-74.24;-67.27;1.8;2.8
9594;-73.13;-73.41;-69.64;-100.0;-74.38;-76.43;1.9;2.1
9595;-68.11;-66.53;-84.38;-65.61;-93.19;-77.06;1.9;2.6
9596;-67.49;-75.19;-81.05;-69.2;-100.0;-68.06;1.7;2.5
9597;-63.59;-74.69;-79.04;-66.68;-72.74;-76.16;1.6;2.5
9598;-74.65;-68.01;-73.14;-58.14;-69.1;-81.77;2.2;2.2
9599;-81.31;-100.0;-77.47;-55.91;-74.71;-76.54;2.8;2.3
9600;-71.73;-75.65;-80.58;-100.0;-76.06;-74.79;2.6;2.4
9601;-66.69;-63.45;-64.84;-63.57;-76.3;-71.32;3.0;2.4
9602;-73.25;-66.0;-68.49;-55.97;-76.6;-80.01;3.1;2.4
9603;-71.21;-75.41;-61.71;-100.0;-69.17;-74.16;3.1;2.4
9604;-61.07;-81.38;-75.57;-63.95;-70.53;-74.58;2.4;2.3
9605;-83.65;-77.19;-68.04;-64.8;-68.71;-74.17;2.2;1.4
9606;-78.37;-74.78;-70.15;-65.23;-75.4;-66.3;2.1;1.0
9607;-70.66;-76.74;-87.14;-100.0;-77.2;-82.17;2.6;0.9
9608;-75.9;-74.96;-79.5;-100.0;-73.1;-71.38;2.6;0.8
9609;-70.05;-81.1;-70.22;-60.63;-70.63;-79.92;2.1;0.7
9610;-80.91;-75.56;-100.0;-63.96;-82.61;-59.4;1.6;1.4
9611;-74.53;-68.36;-75.33;-73.8;-74.87;-100.0;2.1;1.3
9612;-73.22;-67.71;-76.15;-100.0;-77.5;-70.09;2.0;1.3
9613;-79.39;-77.13;-78.87;-65.34;-74.97;-100.0;1.9;1.0
9614;-80.44;-72.64;-100.0;-100.0;-78.03;-69.19;1.8;0.6
9615;-77.76;-75.68;-71.08;-68.75;-70.6;-76.92;2.1;1.0
9616;-77.1;-75.47;-82.15;-76.27;-74.06;-100.0;2.6;0.9
9617;-69.99;-65.77;-73.51;-58.11;-69.79;-78.39;2.5;1.2
9618;-74.28;-82.04;-73.82;-65.67;-68.44;-82.61;2.3;1.5
9619;-67.07;-78.44;-87.64;-62.5;-69.84;-100.0;2.2;2.0
9620;-64.06;-71.59;-86.99;-64.11;-60.91;-71.18;2.3;1.6
9621;-73.15;-68.37;-74.91;-74.03;-67.57;-77.15;2.4;1.5
9622;-65.5;-64.16;-78.09;-71.07;-71.09;-77.19;2.4;1.4
9623;-73.33;-100.0;-79.02;-75.74;-100.0;-73.75;2.7;1.8
9624;-57.08;-76.09;-70.69;-73.65;-62.56;-61.64;2.5;1.9
9625;-68.34;-64.05;-85.02;-68.73;-67.22;-77.96;2.5;1.7
9626;-69.47;-74.84;-85.2;-66.06;-67.31;-73.61;2.7;1.6
9627;-67.19;-68.26;-81.66;-71.27;-64.5;-72.65;2.8;1.3
9628;-100.0;-75.42;-75.02;-71.09;-59.29;-100.0;2.5;1.5
9629;-100.0;-74.35;-77.98;-68.71;-72.9;-72.54;2.1;2.3
9630;-76.73;-81.83;-77.73;-58.43;-70.13;-67.56;2.2;3.0
9631;-75.27;-71.73;-76.69;-65.81;-75.25;-77.67;1.7;2.7
9632;-100.0;-100.0;-100.0;-64.82;-79.6;-70.2;1.4;2.5
9633;-81.12;-74.19;-68.83;-63.38;-83.98;-72.71;1.6;2.6
9634;-74.65;-80.46;-75.36;-100.0;-64.29;-100.0;1.0;2.7
9635;-89.41;-100.0;-84.41;-66.89;-79.55;-60.35;0.3;2.4
9636;-72.57;-77.3;-82.75;-62.07;-70.49;-67.53;0.2;2.4
9637;-80.22;-78.6;-84.92;-70.12;-72.83;-57.42;0.7;3.0
9638;-71.49;-88.3;-79.0;-61.18;-100.0;-70.33;0.8;2.8
9639;-75.63;-81.93;-69.87;-59.2;-64.32;-68.29;0.7;2.4
9640;-72.91;-77.94;-68.52;-63.4;-76.25;-68.52;0.5;2.9
9641;-70.6;-100.0;-76.34;-62.5;-74.23;-62.86;0.3;3.5
9642;-68.05;-100.0;-77.1;-77.87;-75.16;-53.49;0.4;4.1
9643;-74.7;-72.95;-64.87;-67.59;-73.4;-68.85;0.7;4.5
9644;-79.6;-74.84;-71.95;-52.86;-69.08;-60.93;0.6;4.3
9645;-67.37;-73.71;-72.81;-62.55;-70.95;-64.14;0.5;4.6
9646;-100.0;-76.77;-74.97;-69.54;-70.83;-67.28;0.5;4.7
9647;-70.72;-72.28;-68.6;-64.31;-76.66;-66.52;0.4;4.9
9648;-75.03;-76.32;-66.18;-75.89;-79.03;-68.42;0.2;5.3
9649;-100.0;-74.59;-66.39;-68.11;-80.02;-62.75;0.3;5.4
9650;-76.17;-71.42;-73.59;-74.16;-82.32;-67.49;0.3;5.3
9651;-81.12;-76.61;-71.04;-72.83;-70.64;-62.68;0.4;5.4
9652;-72.61;-71.67;-67.07;-63.22;-73.8;-59.68;0.2;4.6
9653;-73.77;-74.71;-74.22;-66.24;-71.18;-61.35;0.2;4.6
