;t1;t2;t3;t4;t5;t6;x;y
2563;-77.24;-68.88;-75.12;-69.44;-80.2;-67.92;1.1;5.9
2564;-78.35;-72.68;-70.72;-74.68;-78.04;-69.36;1.1;6.0
2565;-78.24;-72.4;-70.0;-74.12;-77.52;-69.52;1.1;6.1
2566;-78.13;-72.12;-69.28;-73.56;-77.0;-69.68;1.1;6.2
2567;-78.02;-71.84;-68.56;-73.0;-76.48;-69.84;1.1;6.3
2568;-77.91;-71.56;-67.84;-72.44;-75.96;-70.0;1.1;6.4
2569;-75.28;-68.76;-66.24;-68.16;-76.0;-71.12;1.2;6.4
2570;-75.96;-69.72;-67.68;-69.92;-76.4;-70.84;1.2;6.3
2571;-76.64;-70.68;-69.12;-71.68;-76.8;-70.56;1.2;6.2
2572;-77.32;-71.64;-70.56;-73.44;-77.2;-70.28;1.2;6.1
2573;-78.0;-72.6;-72.0;-75.2;-77.6;-70.0;1.2;6.0
2574;-76.8;-72.04;-72.68;-74.16;-78.44;-69.88;1.2;5.9
2575;-75.6;-71.48;-73.36;-73.12;-79.28;-69.76;1.2;5.8
2576;-74.4;-70.92;-74.04;-72.08;-80.12;-69.64;1.2;5.7
2577;-73.2;-70.36;-74.72;-71.04;-80.96;-69.52;1.2;5.6
2578;-72.0;-69.8;-75.4;-70.0;-81.8;-69.4;1.2;5.5
2579;-73.0;-68.84;-75.6;-69.0;-81.04;-69.36;1.2;5.4
2580;-74.0;-67.88;-75.8;-68.0;-80.28;-69.32;1.2;5.3
2581;-75.0;-66.92;-76.0;-67.0;-79.52;-69.28;1.2;5.2
2582;-76.0;-65.96;-76.2;-66.0;-78.76;-69.24;1.2;5.1
2583;-77.0;-65.0;-76.4;-65.0;-78.0;-69.2;1.2;5.0
2584;-76.36;-65.2;-75.28;-65.12;-77.88;-68.48;1.2;4.9
2585;-75.72;-65.4;-74.16;-65.24;-77.76;-67.76;1.2;4.8
2586;-75.08;-65.6;-73.04;-65.36;-77.64;-67.04;1.2;4.7
2587;-74.44;-65.8;-71.92;-65.48;-77.52;-66.32;1.2;4.6
2588;-73.8;-66.0;-70.8;-65.6;-77.4;-65.6;1.2;4.5
2589;-73.64;-65.76;-71.68;-65.92;-76.92;-66.44;1.2;4.4
2590;-73.48;-65.52;-72.56;-66.24;-76.44;-67.28;1.2;4.3
2591;-73.32;-65.28;-73.44;-66.56;-75.96;-68.12;1.2;4.2
2592;-73.16;-65.04;-74.32;-66.88;-75.48;-68.96;1.2;4.1
2593;-73.0;-64.8;-75.2;-67.2;-75.0;-69.8;1.2;4.0
2594;-74.92;-67.64;-75.2;-67.4;-75.28;-69.56;1.2;3.9
2595;-76.84;-70.48;-75.2;-67.6;-75.56;-69.32;1.2;3.8
2596;-78.76;-73.32;-75.2;-67.8;-75.84;-69.08;1.2;3.7
2597;-80.68;-76.16;-75.2;-68.0;-76.12;-68.84;1.2;3.6
2598;-82.6;-79.0;-75.2;-68.2;-76.4;-68.6;1.2;3.5
2599;-82.4;-78.32;-75.88;-67.12;-76.48;-69.6;1.2;3.4
2600;-82.2;-77.64;-76.56;-66.04;-76.56;-70.6;1.2;3.3
2601;-82.0;-76.96;-77.24;-64.96;-76.64;-71.6;1.2;3.2
2602;-81.8;-76.28;-77.92;-63.88;-76.72;-72.6;1.2;3.1
2603;-81.6;-75.6;-78.6;-62.8;-76.8;-73.6;1.2;3.0
2604;-81.28;-76.12;-77.96;-62.52;-75.76;-73.0;1.2;2.9
2605;-80.96;-76.64;-77.32;-62.24;-74.72;-72.4;1.2;2.8
2606;-80.64;-77.16;-76.68;-61.96;-73.68;-71.8;1.2;2.7
2607;-80.32;-77.68;-76.04;-61.68;-72.64;-71.2;1.2;2.6
2608;-80.0;-78.2;-75.4;-61.4;-71.6;-70.6;1.2;2.5
2609;-79.12;-78.04;-75.76;-61.56;-71.52;-71.0;1.2;2.4
2610;-78.24;-77.88;-76.12;-61.72;-71.44;-71.4;1.2;2.3
2611;-77.36;-77.72;-76.48;-61.88;-71.36;-71.8;1.2;2.2
2612;-76.48;-77.56;-76.84;-62.04;-71.28;-72.2;1.2;2.1
2613;-75.6;-77.4;-77.2;-62.2;-71.2;-72.6;1.2;2.0
2614;-75.68;-77.36;-76.56;-61.6;-71.48;-72.68;1.2;1.9
2615;-75.76;-77.32;-75.92;-61.0;-71.76;-72.76;1.2;1.8
2616;-75.84;-77.28;-75.28;-60.4;-72.04;-72.84;1.2;1.7
2617;-75.92;-77.24;-74.64;-59.8;-72.32;-72.92;1.2;1.6
2618;-76.0;-77.2;-74.0;-59.2;-72.6;-73.0;1.2;1.5
2619;-75.3;-76.96;-75.28;-59.48;-72.32;-73.88;1.2;1.4
2620;-74.6;-76.72;-76.56;-59.76;-72.04;-74.76;1.2;1.3
2621;-73.9;-76.48;-77.84;-60.04;-71.76;-75.64;1.2;1.2
2622;-73.2;-76.24;-79.12;-60.32;-71.48;-76.52;1.2;1.1
2623;-72.5;-76.0;-80.4;-60.6;-71.2;-77.4;1.2;1.0
2624;-72.48;-75.48;-80.04;-60.52;-71.56;-77.04;1.2;0.9
2625;-72.46;-74.96;-79.68;-60.44;-71.92;-76.68;1.2;0.8
2626;-72.44;-74.44;-79.32;-60.36;-72.28;-76.32;1.2;0.7
2627;-72.42;-73.92;-78.96;-60.28;-72.64;-75.96;1.2;0.6
2628;-72.4;-73.4;-78.6;-60.2;-73.0;-75.6;1.2;0.5
2629;-73.52;-73.52;-78.4;-59.96;-72.92;-75.52;1.2;0.4
2630;-74.64;-73.64;-78.2;-59.72;-72.84;-75.44;1.2;0.3
2631;-75.76;-73.76;-78.0;-59.48;-72.76;-75.36;1.2;0.2
2632;-76.88;-73.88;-77.8;-59.24;-72.68;-75.28;1.2;0.1
2633;-78.0;-74.0;-77.6;-59.0;-72.6;-75.2;1.2;0.0
2634;-76.7;-73.12;-77.64;-59.8;-73.24;-74.32;1.3;0.0
2635;-75.58;-73.0;-77.84;-60.04;-73.32;-74.4;1.3;0.1
2636;-74.46;-72.88;-78.04;-60.28;-73.4;-74.48;1.3;0.2
2637;-73.34;-72.76;-78.24;-60.52;-73.48;-74.56;1.3;0.3
2638;-72.22;-72.64;-78.44;-60.76;-73.56;-74.64;1.3;0.4
2639;-72.48;-73.72;-78.44;-61.48;-73.72;-75.96;1.3;0.5
2640;-72.5;-74.24;-78.8;-61.56;-73.36;-76.32;1.3;0.6
2641;-72.52;-74.76;-79.16;-61.64;-73.0;-76.68;1.3;0.7
2642;-72.54;-75.28;-79.52;-61.72;-72.64;-77.04;1.3;0.8
2643;-72.56;-75.8;-79.88;-61.8;-72.28;-77.4;1.3;0.9
2644;-73.4;-76.32;-80.16;-61.56;-72.16;-76.72;1.3;1.0
2645;-74.1;-76.56;-78.88;-61.28;-72.44;-75.84;1.3;1.1
2646;-74.8;-76.8;-77.6;-61.0;-72.72;-74.96;1.3;1.2
2647;-75.5;-77.04;-76.32;-60.72;-73.0;-74.08;1.3;1.3
2648;-76.2;-77.28;-75.04;-60.44;-73.28;-73.2;1.3;1.4
2649;-75.44;-76.24;-74.56;-61.56;-73.56;-73.44;1.3;1.5
2650;-75.36;-76.28;-75.2;-62.16;-73.28;-73.36;1.3;1.6
2651;-75.28;-76.32;-75.84;-62.76;-73.0;-73.28;1.3;1.7
2652;-75.2;-76.36;-76.48;-63.36;-72.72;-73.2;1.3;1.8
2653;-75.12;-76.4;-77.12;-63.96;-72.44;-73.12;1.3;1.9
2654;-74.64;-76.76;-76.4;-63.92;-72.12;-72.44;1.3;2.0
2655;-75.52;-76.92;-76.04;-63.76;-72.2;-72.04;1.3;2.1
2656;-76.4;-77.08;-75.68;-63.6;-72.28;-71.64;1.3;2.2
2657;-77.28;-77.24;-75.32;-63.44;-72.36;-71.24;1.3;2.3
2658;-78.16;-77.4;-74.96;-63.28;-72.44;-70.84;1.3;2.4
2659;-78.4;-77.24;-75.88;-62.92;-72.6;-71.4;1.3;2.5
2660;-78.72;-76.72;-76.52;-63.2;-73.64;-72.0;1.3;2.6
2661;-79.04;-76.2;-77.16;-63.48;-74.68;-72.6;1.3;2.7
2662;-79.36;-75.68;-77.8;-63.76;-75.72;-73.2;1.3;2.8
2663;-79.68;-75.16;-78.44;-64.04;-76.76;-73.8;1.3;2.9
2664;-81.0;-75.88;-77.68;-62.96;-76.12;-73.2;1.3;3.0
2665;-81.2;-76.56;-77.0;-64.04;-76.04;-72.2;1.3;3.1
2666;-81.4;-77.24;-76.32;-65.12;-75.96;-71.2;1.3;3.2
2667;-81.6;-77.92;-75.64;-66.2;-75.88;-70.2;1.3;3.3
2668;-81.8;-78.6;-74.96;-67.28;-75.8;-69.2;1.3;3.4
2669;-81.0;-78.48;-74.48;-67.68;-75.76;-69.48;1.3;3.5
2670;-79.08;-75.64;-74.48;-67.48;-75.48;-69.72;1.3;3.6
2671;-77.16;-72.8;-74.48;-67.28;-75.2;-69.96;1.3;3.7
2672;-75.24;-69.96;-74.48;-67.08;-74.92;-70.2;1.3;3.8
2673;-73.32;-67.12;-74.48;-66.88;-74.64;-70.44;1.3;3.9
2674;-73.0;-67.04;-74.72;-67.08;-74.56;-69.16;1.3;4.0
2675;-73.16;-67.28;-73.84;-66.76;-75.04;-68.32;1.3;4.1
2676;-73.32;-67.52;-72.96;-66.44;-75.52;-67.48;1.3;4.2
2677;-73.48;-67.76;-72.08;-66.12;-76.0;-66.64;1.3;4.3
2678;-73.64;-68.0;-71.2;-65.8;-76.48;-65.8;1.3;4.4
2679;-73.72;-66.68;-71.2;-65.76;-77.24;-66.24;1.3;4.5
2680;-74.36;-66.48;-72.32;-65.64;-77.36;-66.96;1.3;4.6
2681;-75.0;-66.28;-73.44;-65.52;-77.48;-67.68;1.3;4.7
2682;-75.64;-66.08;-74.56;-65.4;-77.6;-68.4;1.3;4.8
2683;-76.28;-65.88;-75.68;-65.28;-77.72;-69.12;1.3;4.9
2684;-76.44;-64.92;-75.4;-65.68;-77.24;-68.6;1.3;5.0
2685;-75.44;-65.88;-75.2;-66.68;-78.0;-68.64;1.3;5.1
2686;-74.44;-66.84;-75.0;-67.68;-78.76;-68.68;1.3;5.2
2687;-73.44;-67.8;-74.8;-68.68;-79.52;-68.72;1.3;5.3
2688;-72.44;-68.76;-74.6;-69.68;-80.28;-68.76;1.3;5.4
2689;-72.44;-71.4;-75.0;-69.92;-80.68;-68.52;1.3;5.5
2690;-73.64;-71.96;-74.32;-70.96;-79.84;-68.64;1.3;5.6
2691;-74.84;-72.52;-73.64;-72.0;-79.0;-68.76;1.3;5.7
2692;-76.04;-73.08;-72.96;-73.04;-78.16;-68.88;1.3;5.8
2693;-77.24;-73.64;-72.28;-74.08;-77.32;-69.0;1.3;5.9
2694;-77.84;-72.4;-72.48;-74.16;-77.08;-69.6;1.3;6.0
2695;-77.16;-71.44;-71.04;-72.4;-76.68;-69.88;1.3;6.1
2696;-76.48;-70.48;-69.6;-70.64;-76.28;-70.16;1.3;6.2
2697;-75.8;-69.52;-68.16;-68.88;-75.88;-70.44;1.3;6.3
2698;-75.12;-68.56;-66.72;-67.12;-75.48;-70.72;1.3;6.4
2699;-74.96;-68.36;-67.2;-66.08;-74.96;-70.32;1.4;6.4
2700;-75.64;-69.32;-68.64;-67.84;-75.36;-70.04;1.4;6.3
2701;-76.32;-70.28;-70.08;-69.6;-75.76;-69.76;1.4;6.2
2702;-77.0;-71.24;-71.52;-71.36;-76.16;-69.48;1.4;6.1
2703;-77.68;-72.2;-72.96;-73.12;-76.56;-69.2;1.4;6.0
2704;-77.68;-75.24;-71.88;-74.0;-76.2;-68.12;1.4;5.9
2705;-76.48;-74.68;-72.56;-72.96;-77.04;-68.0;1.4;5.8
2706;-75.28;-74.12;-73.24;-71.92;-77.88;-67.88;1.4;5.7
2707;-74.08;-73.56;-73.92;-70.88;-78.72;-67.76;1.4;5.6
2708;-72.88;-73.0;-74.6;-69.84;-79.56;-67.64;1.4;5.5
2709;-71.88;-68.68;-73.6;-70.36;-79.52;-68.16;1.4;5.4
2710;-72.88;-67.72;-73.8;-69.36;-78.76;-68.12;1.4;5.3
2711;-73.88;-66.76;-74.0;-68.36;-78.0;-68.08;1.4;5.2
2712;-74.88;-65.8;-74.2;-67.36;-77.24;-68.04;1.4;5.1
2713;-75.88;-64.84;-74.4;-66.36;-76.48;-68.0;1.4;5.0
2714;-76.2;-66.56;-76.08;-65.44;-77.56;-69.76;1.4;4.9
2715;-75.56;-66.76;-74.96;-65.56;-77.44;-69.04;1.4;4.8
2716;-74.92;-66.96;-73.84;-65.68;-77.32;-68.32;1.4;4.7
2717;-74.28;-67.16;-72.72;-65.8;-77.2;-67.6;1.4;4.6
2718;-73.64;-67.36;-71.6;-65.92;-77.08;-66.88;1.4;4.5
2719;-73.64;-70.24;-70.72;-65.68;-76.04;-65.16;1.4;4.4
2720;-73.48;-70.0;-71.6;-66.0;-75.56;-66.0;1.4;4.3
2721;-73.32;-69.76;-72.48;-66.32;-75.08;-66.84;1.4;4.2
2722;-73.16;-69.52;-73.36;-66.64;-74.6;-67.68;1.4;4.1
2723;-73.0;-69.28;-74.24;-66.96;-74.12;-68.52;1.4;4.0
2724;-71.72;-66.6;-73.76;-66.36;-74.0;-71.32;1.4;3.9
2725;-73.64;-69.44;-73.76;-66.56;-74.28;-71.08;1.4;3.8
2726;-75.56;-72.28;-73.76;-66.76;-74.56;-70.84;1.4;3.7
2727;-77.48;-75.12;-73.76;-66.96;-74.84;-70.6;1.4;3.6
2728;-79.4;-77.96;-73.76;-67.16;-75.12;-70.36;1.4;3.5
2729;-81.2;-78.88;-74.04;-67.44;-75.12;-68.8;1.4;3.4
2730;-81.0;-78.2;-74.72;-66.36;-75.2;-69.8;1.4;3.3
2731;-80.8;-77.52;-75.4;-65.28;-75.28;-70.8;1.4;3.2
2732;-80.6;-76.84;-76.08;-64.2;-75.36;-71.8;1.4;3.1
2733;-80.4;-76.16;-76.76;-63.12;-75.44;-72.8;1.4;3.0
2734;-78.08;-74.2;-78.92;-65.56;-77.76;-74.6;1.4;2.9
2735;-77.76;-74.72;-78.28;-65.28;-76.72;-74.0;1.4;2.8
2736;-77.44;-75.24;-77.64;-65.0;-75.68;-73.4;1.4;2.7
2737;-77.12;-75.76;-77.0;-64.72;-74.64;-72.8;1.4;2.6
2738;-76.8;-76.28;-76.36;-64.44;-73.6;-72.2;1.4;2.5
2739;-77.2;-76.76;-74.16;-65.0;-73.36;-70.68;1.4;2.4
2740;-76.32;-76.6;-74.52;-65.16;-73.28;-71.08;1.4;2.3
2741;-75.44;-76.44;-74.88;-65.32;-73.2;-71.48;1.4;2.2
2742;-74.56;-76.28;-75.24;-65.48;-73.12;-71.88;1.4;2.1
2743;-73.68;-76.12;-75.6;-65.64;-73.04;-72.28;1.4;2.0
2744;-74.56;-75.44;-77.68;-66.32;-73.4;-73.56;1.4;1.9
2745;-74.64;-75.4;-77.04;-65.72;-73.68;-73.64;1.4;1.8
2746;-74.72;-75.36;-76.4;-65.12;-73.96;-73.72;1.4;1.7
2747;-74.8;-75.32;-75.76;-64.52;-74.24;-73.8;1.4;1.6
2748;-74.88;-75.28;-75.12;-63.92;-74.52;-73.88;1.4;1.5
2749;-77.1;-77.6;-74.8;-61.4;-74.24;-72.52;1.4;1.4
2750;-76.4;-77.36;-76.08;-61.68;-73.96;-73.4;1.4;1.3
2751;-75.7;-77.12;-77.36;-61.96;-73.68;-74.28;1.4;1.2
2752;-75.0;-76.88;-78.64;-62.24;-73.4;-75.16;1.4;1.1
2753;-74.3;-76.64;-79.92;-62.52;-73.12;-76.04;1.4;1.0
2754;-72.64;-76.12;-79.72;-63.08;-73.0;-77.76;1.4;0.9
2755;-72.62;-75.6;-79.36;-63.0;-73.36;-77.4;1.4;0.8
2756;-72.6;-75.08;-79.0;-62.92;-73.72;-77.04;1.4;0.7
2757;-72.58;-74.56;-78.64;-62.84;-74.08;-76.68;1.4;0.6
2758;-72.56;-74.04;-78.28;-62.76;-74.44;-76.32;1.4;0.5
2759;-70.92;-71.76;-78.48;-61.56;-74.2;-73.76;1.4;0.4
2760;-72.04;-71.88;-78.28;-61.32;-74.12;-73.68;1.4;0.3
2761;-73.16;-72.0;-78.08;-61.08;-74.04;-73.6;1.4;0.2
2762;-74.28;-72.12;-77.88;-60.84;-73.96;-73.52;1.4;0.1
2763;-75.4;-72.24;-77.68;-60.6;-73.88;-73.44;1.4;0.0
2764;-74.1;-71.36;-77.72;-61.4;-74.52;-72.56;1.5;0.0
2765;-72.98;-71.24;-77.92;-61.64;-74.6;-72.64;1.5;0.1
2766;-71.86;-71.12;-78.12;-61.88;-74.68;-72.72;1.5;0.2
2767;-70.74;-71.0;-78.32;-62.12;-74.76;-72.8;1.5;0.3
2768;-69.62;-70.88;-78.52;-62.36;-74.84;-72.88;1.5;0.4
2769;-72.64;-74.36;-78.12;-64.04;-75.16;-76.68;1.5;0.5
2770;-72.66;-74.88;-78.48;-64.12;-74.8;-77.04;1.5;0.6
2771;-72.68;-75.4;-78.84;-64.2;-74.44;-77.4;1.5;0.7
2772;-72.7;-75.92;-79.2;-64.28;-74.08;-77.76;1.5;0.8
2773;-72.72;-76.44;-79.56;-64.36;-73.72;-78.12;1.5;0.9
2774;-75.2;-76.96;-79.68;-63.48;-74.08;-75.36;1.5;1.0
2775;-75.9;-77.2;-78.4;-63.2;-74.36;-74.48;1.5;1.1
2776;-76.6;-77.44;-77.12;-62.92;-74.64;-73.6;1.5;1.2
2777;-77.3;-77.68;-75.84;-62.64;-74.92;-72.72;1.5;1.3
2778;-78.0;-77.92;-74.56;-62.36;-75.2;-71.84;1.5;1.4
2779;-74.32;-74.32;-75.68;-66.28;-75.48;-74.32;1.5;1.5
2780;-74.24;-74.36;-76.32;-66.88;-75.2;-74.24;1.5;1.6
2781;-74.16;-74.4;-76.96;-67.48;-74.92;-74.16;1.5;1.7
2782;-74.08;-74.44;-77.6;-68.08;-74.64;-74.08;1.5;1.8
2783;-74.0;-74.48;-78.24;-68.68;-74.36;-74.0;1.5;1.9
2784;-72.72;-75.48;-74.8;-67.36;-73.96;-72.12;1.5;2.0
2785;-73.6;-75.64;-74.44;-67.2;-74.04;-71.72;1.5;2.1
2786;-74.48;-75.8;-74.08;-67.04;-74.12;-71.32;1.5;2.2
2787;-75.36;-75.96;-73.72;-66.88;-74.2;-70.92;1.5;2.3
2788;-76.24;-76.12;-73.36;-66.72;-74.28;-70.52;1.5;2.4
2789;-75.2;-75.32;-76.84;-65.96;-74.6;-73.0;1.5;2.5
2790;-75.52;-74.8;-77.48;-66.24;-75.64;-73.6;1.5;2.6
2791;-75.84;-74.28;-78.12;-66.52;-76.68;-74.2;1.5;2.7
2792;-76.16;-73.76;-78.76;-66.8;-77.72;-74.8;1.5;2.8
2793;-76.48;-73.24;-79.4;-67.08;-78.76;-75.4;1.5;2.9
2794;-79.8;-76.44;-75.84;-63.28;-74.76;-72.4;1.5;3.0
2795;-80.0;-77.12;-75.16;-64.36;-74.68;-71.4;1.5;3.1
2796;-80.2;-77.8;-74.48;-65.44;-74.6;-70.4;1.5;3.2
2797;-80.4;-78.48;-73.8;-66.52;-74.52;-69.4;1.5;3.3
2798;-80.6;-79.16;-73.12;-67.6;-74.44;-68.4;1.5;3.4
2799;-77.8;-77.44;-73.04;-66.64;-74.48;-71.24;1.5;3.5
2800;-75.88;-74.6;-73.04;-66.44;-74.2;-71.48;1.5;3.6
2801;-73.96;-71.76;-73.04;-66.24;-73.92;-71.72;1.5;3.7
2802;-72.04;-68.92;-73.04;-66.04;-73.64;-71.96;1.5;3.8
2803;-70.12;-66.08;-73.04;-65.84;-73.36;-72.2;1.5;3.9
2804;-73.0;-71.52;-73.76;-66.84;-73.68;-67.88;1.5;4.0
2805;-73.16;-71.76;-72.88;-66.52;-74.16;-67.04;1.5;4.1
2806;-73.32;-72.0;-72.0;-66.2;-74.64;-66.2;1.5;4.2
2807;-73.48;-72.24;-71.12;-65.88;-75.12;-65.36;1.5;4.3
2808;-73.64;-72.48;-70.24;-65.56;-75.6;-64.52;1.5;4.4
2809;-73.56;-68.04;-72.0;-66.08;-76.92;-67.52;1.5;4.5
2810;-74.2;-67.84;-73.12;-65.96;-77.04;-68.24;1.5;4.6
2811;-74.84;-67.64;-74.24;-65.84;-77.16;-68.96;1.5;4.7
2812;-75.48;-67.44;-75.36;-65.72;-77.28;-69.68;1.5;4.8
2813;-76.12;-67.24;-76.48;-65.6;-77.4;-70.4;1.5;4.9
2814;-75.32;-64.76;-73.4;-67.04;-75.72;-67.4;1.5;5.0
2815;-74.32;-65.72;-73.2;-68.04;-76.48;-67.44;1.5;5.1
2816;-73.32;-66.68;-73.0;-69.04;-77.24;-67.48;1.5;5.2
2817;-72.32;-67.64;-72.8;-70.04;-78.0;-67.52;1.5;5.3
2818;-71.32;-68.6;-72.6;-71.04;-78.76;-67.56;1.5;5.4
2819;-73.32;-74.6;-74.2;-69.76;-78.44;-66.76;1.5;5.5
2820;-74.52;-75.16;-73.52;-70.8;-77.6;-66.88;1.5;5.6
2821;-75.72;-75.72;-72.84;-71.84;-76.76;-67.0;1.5;5.7
2822;-76.92;-76.28;-72.16;-72.88;-75.92;-67.12;1.5;5.8
2823;-78.12;-76.84;-71.48;-73.92;-75.08;-67.24;1.5;5.9
2824;-77.52;-72.0;-73.44;-72.08;-76.04;-68.8;1.5;6.0
2825;-76.84;-71.04;-72.0;-70.32;-75.64;-69.08;1.5;6.1
2826;-76.16;-70.08;-70.56;-68.56;-75.24;-69.36;1.5;6.2
2827;-75.48;-69.12;-69.12;-66.8;-74.84;-69.64;1.5;6.3
2828;-74.8;-68.16;-67.68;-65.04;-74.44;-69.92;1.5;6.4
2829;-74.64;-67.96;-68.16;-64.0;-73.92;-69.52;1.6;6.4
2830;-75.32;-68.92;-69.6;-65.76;-74.32;-69.24;1.6;6.3
2831;-76.0;-69.88;-71.04;-67.52;-74.72;-68.96;1.6;6.2
2832;-76.68;-70.84;-72.48;-69.28;-75.12;-68.68;1.6;6.1
2833;-77.36;-71.8;-73.92;-71.04;-75.52;-68.4;1.6;6.0
2834;-78.56;-78.44;-71.08;-73.84;-73.96;-66.36;1.6;5.9
2835;-77.36;-77.88;-71.76;-72.8;-74.8;-66.24;1.6;5.8
2836;-76.16;-77.32;-72.44;-71.76;-75.64;-66.12;1.6;5.7
2837;-74.96;-76.76;-73.12;-70.72;-76.48;-66.0;1.6;5.6
2838;-73.76;-76.2;-73.8;-69.68;-77.32;-65.88;1.6;5.5
2839;-70.76;-68.52;-71.6;-71.72;-78.0;-66.96;1.6;5.4
2840;-71.76;-67.56;-71.8;-70.72;-77.24;-66.92;1.6;5.3
2841;-72.76;-66.6;-72.0;-69.72;-76.48;-66.88;1.6;5.2
2842;-73.76;-65.64;-72.2;-68.72;-75.72;-66.84;1.6;5.1
2843;-74.76;-64.68;-72.4;-67.72;-74.96;-66.8;1.6;5.0
2844;-76.04;-67.92;-76.88;-65.76;-77.24;-71.04;1.6;4.9
2845;-75.4;-68.12;-75.76;-65.88;-77.12;-70.32;1.6;4.8
2846;-74.76;-68.32;-74.64;-66.0;-77.0;-69.6;1.6;4.7
2847;-74.12;-68.52;-73.52;-66.12;-76.88;-68.88;1.6;4.6
2848;-73.48;-68.72;-72.4;-66.24;-76.76;-68.16;1.6;4.5
2849;-73.64;-74.72;-69.76;-65.44;-75.16;-63.88;1.6;4.4
2850;-73.48;-74.48;-70.64;-65.76;-74.68;-64.72;1.6;4.3
2851;-73.32;-74.24;-71.52;-66.08;-74.2;-65.56;1.6;4.2
2852;-73.16;-74.0;-72.4;-66.4;-73.72;-66.4;1.6;4.1
2853;-73.0;-73.76;-73.28;-66.72;-73.24;-67.24;1.6;4.0
2854;-68.52;-65.56;-72.32;-65.32;-72.72;-73.08;1.6;3.9
2855;-70.44;-68.4;-72.32;-65.52;-73.0;-72.84;1.6;3.8
2856;-72.36;-71.24;-72.32;-65.72;-73.28;-72.6;1.6;3.7
2857;-74.28;-74.08;-72.32;-65.92;-73.56;-72.36;1.6;3.6
2858;-76.2;-76.92;-72.32;-66.12;-73.84;-72.12;1.6;3.5
2859;-80.0;-79.44;-72.2;-67.76;-73.76;-68.0;1.6;3.4
2860;-79.8;-78.76;-72.88;-66.68;-73.84;-69.0;1.6;3.3
2861;-79.6;-78.08;-73.56;-65.6;-73.92;-70.0;1.6;3.2
2862;-79.4;-77.4;-74.24;-64.52;-74.0;-71.0;1.6;3.1
2863;-79.2;-76.72;-74.92;-63.44;-74.08;-72.0;1.6;3.0
2864;-74.88;-72.28;-79.88;-68.6;-79.76;-76.2;1.6;2.9
2865;-74.56;-72.8;-79.24;-68.32;-78.72;-75.6;1.6;2.8
2866;-74.24;-73.32;-78.6;-68.04;-77.68;-75.0;1.6;2.7
2867;-73.92;-73.84;-77.96;-67.76;-76.64;-74.4;1.6;2.6
2868;-73.6;-74.36;-77.32;-67.48;-75.6;-73.8;1.6;2.5
2869;-75.28;-75.48;-72.56;-68.44;-75.2;-70.36;1.6;2.4
2870;-74.4;-75.32;-72.92;-68.6;-75.12;-70.76;1.6;2.3
2871;-73.52;-75.16;-73.28;-68.76;-75.04;-71.16;1.6;2.2
2872;-72.64;-75.0;-73.64;-68.92;-74.96;-71.56;1.6;2.1
2873;-71.76;-74.84;-74.0;-69.08;-74.88;-71.96;1.6;2.0
2874;-73.44;-73.52;-78.8;-71.04;-75.32;-74.44;1.6;1.9
2875;-73.52;-73.48;-78.16;-70.44;-75.6;-74.52;1.6;1.8
2876;-73.6;-73.44;-77.52;-69.84;-75.88;-74.6;1.6;1.7
2877;-73.68;-73.4;-76.88;-69.24;-76.16;-74.68;1.6;1.6
2878;-73.76;-73.36;-76.24;-68.64;-76.44;-74.76;1.6;1.5
2879;-78.9;-78.24;-74.32;-63.32;-76.16;-71.16;1.6;1.4
2880;-78.2;-78.0;-75.6;-63.6;-75.88;-72.04;1.6;1.3
2881;-77.5;-77.76;-76.88;-63.88;-75.6;-72.92;1.6;1.2
2882;-76.8;-77.52;-78.16;-64.16;-75.32;-73.8;1.6;1.1
2883;-76.1;-77.28;-79.44;-64.44;-75.04;-74.68;1.6;1.0
2884;-72.8;-76.76;-79.4;-65.64;-74.44;-78.48;1.6;0.9
2885;-72.78;-76.24;-79.04;-65.56;-74.8;-78.12;1.6;0.8
2886;-72.76;-75.72;-78.68;-65.48;-75.16;-77.76;1.6;0.7
2887;-72.74;-75.2;-78.32;-65.4;-75.52;-77.4;1.6;0.6
2888;-72.72;-74.68;-77.96;-65.32;-75.88;-77.04;1.6;0.5
2889;-68.32;-70.0;-78.56;-63.16;-75.48;-72.0;1.6;0.4
2890;-69.44;-70.12;-78.36;-62.92;-75.4;-71.92;1.6;0.3
2891;-70.56;-70.24;-78.16;-62.68;-75.32;-71.84;1.6;0.2
2892;-71.68;-70.36;-77.96;-62.44;-75.24;-71.76;1.6;0.1
2893;-72.8;-70.48;-77.76;-62.2;-75.16;-71.68;1.6;0.0
2894;-71.5;-69.6;-77.8;-63.0;-75.8;-70.8;1.7;0.0
2895;-71.76;-70.68;-77.8;-63.72;-75.96;-72.12;1.7;0.1
2896;-72.02;-71.76;-77.8;-64.44;-76.12;-73.44;1.7;0.2
2897;-72.28;-72.84;-77.8;-65.16;-76.28;-74.76;1.7;0.3
2898;-72.54;-73.92;-77.8;-65.88;-76.44;-76.08;1.7;0.4
2899;-72.8;-75.0;-77.8;-66.6;-76.6;-77.4;1.7;0.5
2900;-73.64;-75.52;-78.08;-66.36;-76.48;-76.72;1.7;0.6
2901;-74.48;-76.04;-78.36;-66.12;-76.36;-76.04;1.7;0.7
2902;-75.32;-76.56;-78.64;-65.88;-76.24;-75.36;1.7;0.8
