,t1,t4,t5,t6,x,y,o
1676,-78.44,-81.29,-70.99,-76.67,2.2,4.9,0
1677,-78.47,-81.23,-71.18,-76.77,2.1,4.9,0
1678,-78.5,-81.18,-71.37,-76.87,2.0,4.9,0
1679,-78.53,-81.12,-71.57,-76.97,1.9,4.9,0
1680,-78.57,-81.07,-71.77,-77.07,1.8,4.9,0
1681,-78.6,-81.01,-71.97,-77.17,1.7,4.9,0
1682,-78.64,-80.97,-72.18,-77.28,1.6,4.9,0
1683,-78.69,-80.92,-72.38,-77.38,1.5,4.9,0
1684,-78.73,-80.87,-72.58,-77.48,1.4,4.9,0
1685,-78.77,-80.83,-72.78,-77.58,1.3,4.9,0
1686,-78.82,-80.79,-72.98,-77.68,1.2,4.9,0
1687,-78.87,-80.76,-73.17,-77.77,1.1,4.9,0
1688,-78.92,-80.72,-73.37,-77.87,1.0,4.9,0
1689,-78.97,-80.69,-73.56,-77.95,0.9,4.9,0
1690,-79.02,-80.66,-73.75,-78.04,0.8,4.9,0
1691,-79.07,-80.64,-73.93,-78.11,0.7,4.9,0
1692,-79.12,-80.62,-74.11,-78.18,0.6,4.9,0
1693,-79.18,-80.6,-74.29,-78.24,0.5,4.9,0
1694,-79.23,-80.59,-74.47,-78.29,0.4,4.9,0
1695,-79.29,-80.57,-74.64,-78.33,0.3,4.9,0
1696,-79.35,-80.57,-74.81,-78.36,0.2,4.9,0
1697,-79.41,-80.56,-74.98,-78.38,0.1,4.9,0
1698,-79.47,-80.56,-75.15,-78.38,0.0,4.9,0
1699,-79.55,-80.72,-75.07,-78.6,0.0,5.0,0
1700,-79.49,-80.72,-74.9,-78.59,0.1,5.0,0
1701,-79.44,-80.73,-74.73,-78.57,0.2,5.0,0
1702,-79.38,-80.74,-74.55,-78.54,0.3,5.0,0
1703,-79.33,-80.75,-74.37,-78.49,0.4,5.0,0
1704,-79.27,-80.76,-74.19,-78.43,0.5,5.0,0
1705,-79.22,-80.78,-74.0,-78.37,0.6,5.0,0
1706,-79.17,-80.8,-73.82,-78.29,0.7,5.0,0
1707,-79.12,-80.82,-73.62,-78.21,0.8,5.0,0
1708,-79.07,-80.85,-73.43,-78.12,0.9,5.0,0
1709,-79.02,-80.88,-73.23,-78.02,1.0,5.0,0
1710,-78.97,-80.91,-73.03,-77.92,1.1,5.0,0
1711,-78.92,-80.95,-72.82,-77.82,1.2,5.0,0
1712,-78.88,-80.98,-72.62,-77.71,1.3,5.0,0
1713,-78.84,-81.02,-72.41,-77.6,1.4,5.0,0
1714,-78.8,-81.07,-72.19,-77.5,1.5,5.0,0
1715,-78.76,-81.11,-71.98,-77.39,1.6,5.0,0
1716,-78.72,-81.16,-71.77,-77.28,1.7,5.0,0
1717,-78.68,-81.21,-71.55,-77.17,1.8,5.0,0
1718,-78.65,-81.26,-71.34,-77.06,1.9,5.0,0
1719,-78.61,-81.32,-71.12,-76.95,2.0,5.0,0
1720,-78.58,-81.37,-70.91,-76.85,2.1,5.0,0
1721,-78.56,-81.43,-70.71,-76.74,2.2,5.0,0
1722,-78.53,-81.49,-70.51,-76.64,2.3,5.0,0
1723,-78.51,-81.55,-70.31,-76.54,2.4,5.0,0
1724,-78.48,-81.61,-70.13,-76.44,2.5,5.0,0
1725,-78.46,-81.68,-69.96,-76.34,2.6,5.0,0
1726,-78.45,-81.75,-69.8,-76.24,2.7,5.0,0
1727,-78.43,-81.81,-69.66,-76.15,2.8,5.0,0
1728,-78.42,-81.88,-69.54,-76.06,2.9,5.0,0
1729,-78.41,-81.95,-69.43,-75.97,3.0,5.0,0
1730,-78.4,-82.02,-69.36,-75.88,3.1,5.0,0
1731,-78.4,-82.1,-69.3,-75.79,3.2,5.0,0
1732,-78.4,-82.17,-69.28,-75.7,3.3,5.0,0
1733,-78.52,-82.28,-68.83,-75.74,3.3,5.1,0
1734,-78.52,-82.21,-68.86,-75.83,3.2,5.1,0
1735,-78.53,-82.14,-68.92,-75.92,3.1,5.1,0
1736,-78.53,-82.07,-69.01,-76.01,3.0,5.1,0
1737,-78.54,-82.0,-69.13,-76.11,2.9,5.1,0
1738,-78.56,-81.93,-69.26,-76.2,2.8,5.1,0
1739,-78.57,-81.87,-69.42,-76.3,2.7,5.1,0
1740,-78.59,-81.8,-69.6,-76.4,2.6,5.1,0
1741,-78.6,-81.74,-69.79,-76.5,2.5,5.1,0
1742,-78.63,-81.68,-69.99,-76.61,2.4,5.1,0
1743,-78.65,-81.62,-70.2,-76.71,2.3,5.1,0
1744,-78.67,-81.56,-70.42,-76.82,2.2,5.1,0
1745,-78.7,-81.51,-70.64,-76.93,2.1,5.1,0
1746,-78.73,-81.45,-70.87,-77.04,2.0,5.1,0
1747,-78.76,-81.4,-71.1,-77.15,1.9,5.1,0
1748,-78.79,-81.35,-71.33,-77.26,1.8,5.1,0
1749,-78.83,-81.3,-71.56,-77.38,1.7,5.1,0
1750,-78.87,-81.26,-71.79,-77.5,1.6,5.1,0
1751,-78.9,-81.21,-72.01,-77.61,1.5,5.1,0
1752,-78.94,-81.17,-72.23,-77.73,1.4,5.1,0
1753,-78.99,-81.13,-72.45,-77.84,1.3,5.1,0
1754,-79.03,-81.1,-72.67,-77.96,1.2,5.1,0
1755,-79.07,-81.06,-72.89,-78.07,1.1,5.1,0
1756,-79.12,-81.03,-73.09,-78.18,1.0,5.1,0
1757,-79.17,-81.0,-73.3,-78.28,0.9,5.1,0
1758,-79.21,-80.98,-73.5,-78.38,0.8,5.1,0
1759,-79.26,-80.95,-73.7,-78.48,0.7,5.1,0
1760,-79.31,-80.93,-73.9,-78.56,0.6,5.1,0
1761,-79.37,-80.92,-74.09,-78.64,0.5,5.1,0
1762,-79.42,-80.9,-74.28,-78.7,0.4,5.1,0
1763,-79.47,-80.89,-74.46,-78.75,0.3,5.1,0
1764,-79.53,-80.89,-74.64,-78.79,0.2,5.1,0
1765,-79.58,-80.88,-74.81,-78.81,0.1,5.1,0
1766,-79.64,-80.88,-74.99,-78.82,0.0,5.1,0
1767,-79.72,-81.04,-74.91,-79.06,0.0,5.2,0
1768,-79.67,-81.04,-74.74,-79.05,0.1,5.2,0
1769,-79.61,-81.04,-74.56,-79.03,0.2,5.2,0
1770,-79.56,-81.05,-74.37,-78.98,0.3,5.2,0
1771,-79.51,-81.06,-74.18,-78.92,0.4,5.2,0
1772,-79.46,-81.07,-73.99,-78.85,0.5,5.2,0
1773,-79.41,-81.09,-73.79,-78.77,0.6,5.2,0
1774,-79.36,-81.11,-73.59,-78.67,0.7,5.2,0
1775,-79.31,-81.13,-73.39,-78.57,0.8,5.2,0
1776,-79.27,-81.15,-73.18,-78.46,0.9,5.2,0
1777,-79.22,-81.18,-72.96,-78.34,1.0,5.2,0
1778,-79.18,-81.21,-72.75,-78.22,1.1,5.2,0
1779,-79.13,-81.24,-72.52,-78.1,1.2,5.2,0
1780,-79.09,-81.28,-72.3,-77.98,1.3,5.2,0
1781,-79.05,-81.32,-72.07,-77.85,1.4,5.2,0
1782,-79.01,-81.36,-71.83,-77.73,1.5,5.2,0
1783,-78.97,-81.4,-71.59,-77.6,1.6,5.2,0
1784,-78.94,-81.44,-71.35,-77.48,1.7,5.2,0
1785,-78.91,-81.49,-71.11,-77.36,1.8,5.2,0
1786,-78.87,-81.54,-70.86,-77.24,1.9,5.2,0
1787,-78.84,-81.59,-70.62,-77.12,2.0,5.2,0
1788,-78.82,-81.64,-70.37,-77.01,2.1,5.2,0
1789,-78.79,-81.69,-70.13,-76.89,2.2,5.2,0
1790,-78.76,-81.75,-69.89,-76.78,2.3,5.2,0
1791,-78.74,-81.81,-69.66,-76.67,2.4,5.2,0
1792,-78.72,-81.87,-69.43,-76.56,2.5,5.2,0
1793,-78.7,-81.93,-69.22,-76.46,2.6,5.2,0
1794,-78.69,-81.99,-69.03,-76.35,2.7,5.2,0
1795,-78.67,-82.05,-68.85,-76.25,2.8,5.2,0
1796,-78.66,-82.12,-68.69,-76.15,2.9,5.2,0
1797,-78.65,-82.19,-68.56,-76.06,3.0,5.2,0
1798,-78.65,-82.25,-68.46,-75.96,3.1,5.2,0
1799,-78.64,-82.32,-68.39,-75.87,3.2,5.2,0
1800,-78.64,-82.39,-68.36,-75.78,3.3,5.2,0
1801,-78.76,-82.5,-67.85,-75.82,3.3,5.3,0
1802,-78.76,-82.43,-67.89,-75.91,3.2,5.3,0
1803,-78.77,-82.37,-67.97,-76.0,3.1,5.3,0
1804,-78.77,-82.3,-68.09,-76.1,3.0,5.3,0
1805,-78.78,-82.24,-68.23,-76.2,2.9,5.3,0
1806,-78.79,-82.17,-68.41,-76.3,2.8,5.3,0
1807,-78.81,-82.11,-68.61,-76.41,2.7,5.3,0
1808,-78.82,-82.05,-68.83,-76.51,2.6,5.3,0
1809,-78.84,-81.99,-69.07,-76.62,2.5,5.3,0
1810,-78.86,-81.93,-69.32,-76.73,2.4,5.3,0
1811,-78.88,-81.88,-69.57,-76.85,2.3,5.3,0
1812,-78.9,-81.82,-69.83,-76.96,2.2,5.3,0
1813,-78.93,-81.77,-70.1,-77.08,2.1,5.3,0
1814,-78.95,-81.72,-70.36,-77.2,2.0,5.3,0
1815,-78.98,-81.67,-70.63,-77.33,1.9,5.3,0
1816,-79.01,-81.62,-70.89,-77.45,1.8,5.3,0
1817,-79.05,-81.58,-71.15,-77.58,1.7,5.3,0
1818,-79.08,-81.54,-71.4,-77.71,1.6,5.3,0
1819,-79.12,-81.5,-71.65,-77.84,1.5,5.3,0
1820,-79.15,-81.46,-71.9,-77.98,1.4,5.3,0
1821,-79.19,-81.42,-72.14,-78.11,1.3,5.3,0
1822,-79.23,-81.39,-72.38,-78.24,1.2,5.3,0
1823,-79.28,-81.36,-72.61,-78.38,1.1,5.3,0
1824,-79.32,-81.33,-72.84,-78.51,1.0,5.3,0
1825,-79.36,-81.3,-73.06,-78.64,0.9,5.3,0
1826,-79.41,-81.28,-73.28,-78.76,0.8,5.3,0
1827,-79.45,-81.26,-73.49,-78.88,0.7,5.3,0
1828,-79.5,-81.24,-73.69,-78.98,0.6,5.3,0
1829,-79.55,-81.22,-73.9,-79.08,0.5,5.3,0
1830,-79.6,-81.21,-74.09,-79.16,0.4,5.3,0
1831,-79.65,-81.2,-74.29,-79.23,0.3,5.3,0
1832,-79.7,-81.19,-74.48,-79.28,0.2,5.3,0
1833,-79.75,-81.19,-74.66,-79.31,0.1,5.3,0
1834,-79.81,-81.19,-74.84,-79.32,0.0,5.3,0
1835,-79.89,-81.34,-74.77,-79.6,0.0,5.4,0
1836,-79.84,-81.34,-74.59,-79.59,0.1,5.4,0
1837,-79.79,-81.34,-74.4,-79.55,0.2,5.4,0
1838,-79.74,-81.35,-74.21,-79.49,0.3,5.4,0
1839,-79.69,-81.36,-74.01,-79.42,0.4,5.4,0
1840,-79.64,-81.37,-73.81,-79.32,0.5,5.4,0
1841,-79.59,-81.39,-73.6,-79.21,0.6,5.4,0
1842,-79.55,-81.4,-73.39,-79.09,0.7,5.4,0
1843,-79.5,-81.42,-73.17,-78.96,0.8,5.4,0
1844,-79.46,-81.45,-72.95,-78.82,0.9,5.4,0
1845,-79.42,-81.47,-72.72,-78.68,1.0,5.4,0
1846,-79.37,-81.5,-72.48,-78.54,1.1,5.4,0
1847,-79.33,-81.53,-72.24,-78.39,1.2,5.4,0
1848,-79.3,-81.56,-71.99,-78.24,1.3,5.4,0
1849,-79.26,-81.6,-71.74,-78.1,1.4,5.4,0
1850,-79.22,-81.64,-71.48,-77.96,1.5,5.4,0
1851,-79.19,-81.67,-71.22,-77.82,1.6,5.4,0
1852,-79.15,-81.72,-70.95,-77.68,1.7,5.4,0
1853,-79.12,-81.76,-70.67,-77.54,1.8,5.4,0
1854,-79.09,-81.8,-70.39,-77.41,1.9,5.4,0
1855,-79.06,-81.85,-70.11,-77.28,2.0,5.4,0
1856,-79.04,-81.9,-69.82,-77.15,2.1,5.4,0
1857,-79.01,-81.95,-69.54,-77.03,2.2,5.4,0
1858,-78.99,-82.01,-69.25,-76.91,2.3,5.4,0
1859,-78.97,-82.06,-68.97,-76.79,2.4,5.4,0
1860,-78.95,-82.12,-68.69,-76.68,2.5,5.4,0
1861,-78.94,-82.17,-68.43,-76.56,2.6,5.4,0
1862,-78.92,-82.23,-68.18,-76.46,2.7,5.4,0
1863,-78.91,-82.29,-67.95,-76.35,2.8,5.4,0
1864,-78.9,-82.35,-67.75,-76.24,2.9,5.4,0
1865,-78.89,-82.41,-67.57,-76.14,3.0,5.4,0
1866,-78.88,-82.48,-67.44,-76.04,3.1,5.4,0
1867,-78.88,-82.54,-67.35,-75.95,3.2,5.4,0
1868,-78.88,-82.61,-67.3,-75.85,3.3,5.4,0
1869,-78.99,-82.72,-66.7,-75.89,3.3,5.5,0
1870,-78.99,-82.65,-66.76,-75.98,3.2,5.5,0
1871,-79.0,-82.59,-66.87,-76.08,3.1,5.5,0
1872,-79.0,-82.53,-67.03,-76.18,3.0,5.5,0
1873,-79.01,-82.47,-67.23,-76.29,2.9,5.5,0
1874,-79.02,-82.41,-67.46,-76.39,2.8,5.5,0
1875,-79.03,-82.35,-67.73,-76.5,2.7,5.5,0
1876,-79.05,-82.29,-68.01,-76.61,2.6,5.5,0
1877,-79.06,-82.24,-68.31,-76.73,2.5,5.5,0
1878,-79.08,-82.18,-68.61,-76.85,2.4,5.5,0
1879,-79.1,-82.13,-68.92,-76.97,2.3,5.5,0
1880,-79.12,-82.08,-69.24,-77.09,2.2,5.5,0
1881,-79.15,-82.03,-69.55,-77.22,2.1,5.5,0
1882,-79.17,-81.98,-69.86,-77.36,2.0,5.5,0
1883,-79.2,-81.94,-70.16,-77.49,1.9,5.5,0
1884,-79.23,-81.89,-70.46,-77.63,1.8,5.5,0
1885,-79.26,-81.85,-70.75,-77.77,1.7,5.5,0
1886,-79.29,-81.81,-71.04,-77.92,1.6,5.5,0
1887,-79.32,-81.77,-71.31,-78.07,1.5,5.5,0
1888,-79.36,-81.74,-71.59,-78.22,1.4,5.5,0
1889,-79.4,-81.7,-71.85,-78.38,1.3,5.5,0
1890,-79.43,-81.67,-72.11,-78.54,1.2,5.5,0
1891,-79.47,-81.64,-72.36,-78.69,1.1,5.5,0
1892,-79.51,-81.61,-72.6,-78.85,1.0,5.5,0
1893,-79.55,-81.59,-72.84,-79.01,0.9,5.5,0
1894,-79.6,-81.57,-73.07,-79.16,0.8,5.5,0
1895,-79.64,-81.55,-73.29,-79.31,0.7,5.5,0
1896,-79.69,-81.53,-73.51,-79.45,0.6,5.5,0
1897,-79.73,-81.52,-73.72,-79.58,0.5,5.5,0
1898,-79.78,-81.51,-73.93,-79.69,0.4,5.5,0
1899,-79.83,-81.5,-74.13,-79.78,0.3,5.5,0
1900,-79.87,-81.49,-74.33,-79.85,0.2,5.5,0
1901,-79.92,-81.49,-74.52,-79.89,0.1,5.5,0
1902,-79.97,-81.48,-74.71,-79.9,0.0,5.5,0
1903,-80.06,-81.63,-74.65,-80.24,0.0,5.6,0
1904,-80.01,-81.63,-74.46,-80.22,0.1,5.6,0
1905,-79.96,-81.63,-74.27,-80.17,0.2,5.6,0
1906,-79.91,-81.64,-74.06,-80.09,0.3,5.6,0
1907,-79.87,-81.65,-73.86,-79.98,0.4,5.6,0
1908,-79.82,-81.66,-73.65,-79.85,0.5,5.6,0
1909,-79.78,-81.67,-73.43,-79.7,0.6,5.6,0
1910,-79.73,-81.69,-73.2,-79.54,0.7,5.6,0
1911,-79.69,-81.71,-72.97,-79.37,0.8,5.6,0
1912,-79.65,-81.73,-72.74,-79.2,0.9,5.6,0
1913,-79.61,-81.75,-72.49,-79.03,1.0,5.6,0
1914,-79.57,-81.78,-72.24,-78.85,1.1,5.6,0
1915,-79.53,-81.81,-71.98,-78.68,1.2,5.6,0
1916,-79.49,-81.84,-71.71,-78.51,1.3,5.6,0
1917,-79.46,-81.87,-71.44,-78.34,1.4,5.6,0
1918,-79.43,-81.91,-71.15,-78.18,1.5,5.6,0
1919,-79.39,-81.94,-70.86,-78.02,1.6,5.6,0
1920,-79.36,-81.98,-70.56,-77.87,1.7,5.6,0
1921,-79.33,-82.02,-70.25,-77.72,1.8,5.6,0
1922,-79.3,-82.06,-69.93,-77.57,1.9,5.6,0
1923,-79.28,-82.11,-69.61,-77.43,2.0,5.6,0
1924,-79.25,-82.16,-69.28,-77.29,2.1,5.6,0
1925,-79.23,-82.2,-68.94,-77.16,2.2,5.6,0
1926,-79.21,-82.25,-68.6,-77.03,2.3,5.6,0
1927,-79.19,-82.3,-68.25,-76.9,2.4,5.6,0
1928,-79.17,-82.36,-67.91,-76.78,2.5,5.6,0
1929,-79.16,-82.41,-67.57,-76.66,2.6,5.6,0
1930,-79.14,-82.47,-67.25,-76.55,2.7,5.6,0
1931,-79.13,-82.52,-66.95,-76.43,2.8,5.6,0
1932,-79.12,-82.58,-66.67,-76.32,2.9,5.6,0
1933,-79.11,-82.64,-66.44,-76.22,3.0,5.6,0
1934,-79.11,-82.7,-66.25,-76.11,3.1,5.6,0
1935,-79.1,-82.76,-66.12,-76.01,3.2,5.6,0
1936,-79.1,-82.82,-66.05,-75.92,3.3,5.6,0
1937,-79.21,-82.93,-65.32,-75.94,3.3,5.7,0
1938,-79.21,-82.87,-65.41,-76.04,3.2,5.7,0
1939,-79.22,-82.81,-65.57,-76.15,3.1,5.7,0
1940,-79.22,-82.75,-65.8,-76.25,3.0,5.7,0
1941,-79.23,-82.69,-66.08,-76.36,2.9,5.7,0
1942,-79.24,-82.64,-66.41,-76.47,2.8,5.7,0
1943,-79.25,-82.58,-66.76,-76.59,2.7,5.7,0
1944,-79.27,-82.53,-67.13,-76.7,2.6,5.7,0
1945,-79.28,-82.47,-67.51,-76.83,2.5,5.7,0
1946,-79.3,-82.42,-67.89,-76.95,2.4,5.7,0
1947,-79.32,-82.37,-68.27,-77.08,2.3,5.7,0
1948,-79.34,-82.33,-68.64,-77.21,2.2,5.7,0
1949,-79.36,-82.28,-69.01,-77.35,2.1,5.7,0
1950,-79.38,-82.24,-69.37,-77.5,2.0,5.7,0
1951,-79.41,-82.19,-69.72,-77.64,1.9,5.7,0
1952,-79.44,-82.15,-70.05,-77.8,1.8,5.7,0
1953,-79.46,-82.11,-70.38,-77.95,1.7,5.7,0
1954,-79.49,-82.07,-70.7,-78.12,1.6,5.7,0
1955,-79.52,-82.04,-71.0,-78.28,1.5,5.7,0
1956,-79.56,-82.01,-71.3,-78.46,1.4,5.7,0
1957,-79.59,-81.97,-71.59,-78.64,1.3,5.7,0
1958,-79.63,-81.94,-71.86,-78.82,1.2,5.7,0
1959,-79.66,-81.92,-72.13,-79.01,1.1,5.7,0
1960,-79.7,-81.89,-72.39,-79.2,1.0,5.7,0
1961,-79.74,-81.87,-72.64,-79.39,0.9,5.7,0
1962,-79.78,-81.85,-72.89,-79.59,0.8,5.7,0
1963,-79.82,-81.83,-73.12,-79.78,0.7,5.7,0
1964,-79.87,-81.81,-73.35,-79.96,0.6,5.7,0
1965,-79.91,-81.8,-73.57,-80.13,0.5,5.7,0
1966,-79.95,-81.79,-73.79,-80.29,0.4,5.7,0
1967,-80.0,-81.78,-74.0,-80.42,0.3,5.7,0
1968,-80.04,-81.78,-74.21,-80.52,0.2,5.7,0
1969,-80.09,-81.77,-74.4,-80.58,0.1,5.7,0
1970,-80.14,-81.77,-74.6,-80.6,0.0,5.7,0
1971,-80.22,-81.91,-74.55,-81.01,0.0,5.8,0
1972,-80.17,-81.91,-74.35,-80.99,0.1,5.8,0
1973,-80.13,-81.91,-74.15,-80.91,0.2,5.8,0
1974,-80.08,-81.92,-73.94,-80.79,0.3,5.8,0
1975,-80.04,-81.93,-73.73,-80.63,0.4,5.8,0
1976,-80.0,-81.94,-73.51,-80.44,0.5,5.8,0
1977,-79.95,-81.95,-73.28,-80.24,0.6,5.8,0
1978,-79.91,-81.97,-73.05,-80.02,0.7,5.8,0
1979,-79.87,-81.99,-72.8,-79.81,0.8,5.8,0
1980,-79.83,-82.01,-72.55,-79.59,0.9,5.8,0
1981,-79.8,-82.03,-72.3,-79.37,1.0,5.8,0
1982,-79.76,-82.05,-72.03,-79.16,1.1,5.8,0
1983,-79.72,-82.08,-71.75,-78.96,1.2,5.8,0
1984,-79.69,-82.11,-71.47,-78.76,1.3,5.8,0
1985,-79.66,-82.14,-71.17,-78.57,1.4,5.8,0
1986,-79.62,-82.17,-70.86,-78.38,1.5,5.8,0
1987,-79.59,-82.2,-70.54,-78.21,1.6,5.8,0
1988,-79.56,-82.24,-70.21,-78.04,1.7,5.8,0
1989,-79.54,-82.28,-69.87,-77.87,1.8,5.8,0
1990,-79.51,-82.32,-69.51,-77.71,1.9,5.8,0
1991,-79.49,-82.36,-69.14,-77.56,2.0,5.8,0
1992,-79.46,-82.4,-68.76,-77.41,2.1,5.8,0
1993,-79.44,-82.45,-68.36,-77.27,2.2,5.8,0
1994,-79.42,-82.49,-67.95,-77.13,2.3,5.8,0
1995,-79.4,-82.54,-67.53,-77.0,2.4,5.8,0
1996,-79.39,-82.59,-67.1,-76.87,2.5,5.8,0
1997,-79.37,-82.64,-66.67,-76.74,2.6,5.8,0
1998,-79.36,-82.69,-66.25,-76.62,2.7,5.8,0
1999,-79.35,-82.75,-65.83,-76.51,2.8,5.8,0
2000,-79.34,-82.8,-65.45,-76.39,2.9,5.8,0
2001,-79.33,-82.86,-65.11,-76.28,3.0,5.8,0
2002,-79.33,-82.92,-64.82,-76.17,3.1,5.8,0
2003,-79.32,-82.97,-64.62,-76.07,3.2,5.8,0
2004,-79.32,-83.03,-64.52,-75.97,3.3,5.8,0
2005,-79.43,-83.14,-63.6,-75.99,3.3,5.9,0
2006,-79.43,-83.08,-63.74,-76.1,3.2,5.9,0
2007,-79.43,-83.02,-64.0,-76.2,3.1,5.9,0
2008,-79.44,-82.97,-64.35,-76.31,3.0,5.9,0
2009,-79.45,-82.91,-64.77,-76.42,2.9,5.9,0
2010,-79.45,-82.86,-65.24,-76.54,2.8,5.9,0
2011,-79.47,-82.81,-65.72,-76.66,2.7,5.9,0
2012,-79.48,-82.76,-66.21,-76.78,2.6,5.9,0
2013,-79.49,-82.71,-66.7,-76.91,2.5,5.9,0
2014,-79.51,-82.66,-67.18,-77.04,2.4,5.9,0
2015,-79.52,-82.61,-67.64,-77.17,2.3,5.9,0
2016,-79.54,-82.57,-68.09,-77.32,2.2,5.9,0
2017,-79.56,-82.52,-68.51,-77.46,2.1,5.9,0
2018,-79.59,-82.48,-68.92,-77.62,2.0,5.9,0
2019,-79.61,-82.44,-69.32,-77.77,1.9,5.9,0
2020,-79.64,-82.4,-69.69,-77.94,1.8,5.9,0
2021,-79.66,-82.37,-70.05,-78.11,1.7,5.9,0
2022,-79.69,-82.33,-70.4,-78.29,1.6,5.9,0
2023,-79.72,-82.3,-70.73,-78.48,1.5,5.9,0
2024,-79.75,-82.27,-71.05,-78.67,1.4,5.9,0
2025,-79.78,-82.24,-71.36,-78.88,1.3,5.9,0
2026,-79.82,-82.21,-71.65,-79.09,1.2,5.9,0
2027,-79.85,-82.18,-71.94,-79.31,1.1,5.9,0
2028,-79.89,-82.16,-72.21,-79.54,1.0,5.9,0
2029,-79.92,-82.14,-72.48,-79.78,0.9,5.9,0
2030,-79.96,-82.12,-72.73,-80.02,0.8,5.9,0
2031,-80.0,-82.1,-72.98,-80.27,0.7,5.9,0
2032,-80.04,-82.09,-73.22,-80.52,0.6,5.9,0
2033,-80.08,-82.08,-73.45,-80.76,0.5,5.9,0
2034,-80.12,-82.06,-73.67,-80.99,0.4,5.9,0
2035,-80.17,-82.06,-73.89,-81.19,0.3,5.9,0
2036,-80.21,-82.05,-74.1,-81.34,0.2,5.9,0
2037,-80.25,-82.05,-74.31,-81.45,0.1,5.9,0
2038,-80.3,-82.05,-74.51,-81.48,0.0,5.9,0
2039,-80.38,-82.18,-74.47,-82.02,0.0,6.0,0
2040,-80.33,-82.18,-74.27,-81.97,0.1,6.0,0
2041,-80.29,-82.19,-74.06,-81.83,0.2,6.0,0
2042,-80.25,-82.19,-73.84,-81.63,0.3,6.0,0
2043,-80.21,-82.2,-73.62,-81.38,0.4,6.0,0
2044,-80.17,-82.21,-73.4,-81.1,0.5,6.0,0
2045,-80.13,-82.22,-73.16,-80.81,0.6,6.0,0
2046,-80.09,-82.24,-72.92,-80.52,0.7,6.0,0
2047,-80.05,-82.25,-72.67,-80.24,0.8,6.0,0
2048,-80.01,-82.27,-72.41,-79.96,0.9,6.0,0
2049,-79.98,-82.29,-72.14,-79.7,1.0,6.0,0
2050,-79.94,-82.31,-71.86,-79.45,1.1,6.0,0
2051,-79.91,-82.34,-71.56,-79.21,1.2,6.0,0
2052,-79.88,-82.36,-71.26,-78.98,1.3,6.0,0
2053,-79.85,-82.39,-70.95,-78.77,1.4,6.0,0
2054,-79.82,-82.42,-70.62,-78.56,1.5,6.0,0
2055,-79.79,-82.46,-70.27,-78.37,1.6,6.0,0
2056,-79.76,-82.49,-69.91,-78.18,1.7,6.0,0
2057,-79.73,-82.53,-69.54,-78.0,1.8,6.0,0
2058,-79.71,-82.56,-69.14,-77.83,1.9,6.0,0
2059,-79.69,-82.6,-68.72,-77.67,2.0,6.0,0
2060,-79.67,-82.64,-68.29,-77.51,2.1,6.0,0
2061,-79.65,-82.69,-67.83,-77.36,2.2,6.0,0
2062,-79.63,-82.73,-67.35,-77.21,2.3,6.0,0
2063,-79.61,-82.78,-66.84,-77.07,2.4,6.0,0
2064,-79.59,-82.82,-66.31,-76.94,2.5,6.0,0
2065,-79.58,-82.87,-65.76,-76.81,2.6,6.0,0
2066,-79.57,-82.92,-65.19,-76.69,2.7,6.0,0
2067,-79.56,-82.97,-64.62,-76.56,2.8,6.0,0
2068,-79.55,-83.02,-64.06,-76.45,2.9,6.0,0
2069,-79.54,-83.07,-63.53,-76.33,3.0,6.0,0
2070,-79.54,-83.13,-63.07,-76.22,3.1,6.0,0
2071,-79.53,-83.18,-62.73,-76.12,3.2,6.0,0
2072,-79.53,-83.24,-62.55,-76.01,3.3,6.0,0
2073,-79.64,-83.34,-61.3,-76.03,3.3,6.1,0
2074,-79.64,-83.29,-61.56,-76.13,3.2,6.1,0
2075,-79.64,-83.23,-62.04,-76.24,3.1,6.1,0
2076,-79.65,-83.18,-62.64,-76.35,3.0,6.1,0
2077,-79.65,-83.13,-63.31,-76.47,2.9,6.1,0
2078,-79.66,-83.08,-64.0,-76.59,2.8,6.1,0
2079,-79.67,-83.03,-64.67,-76.71,2.7,6.1,0
2080,-79.68,-82.98,-65.32,-76.84,2.6,6.1,0
2081,-79.7,-82.94,-65.94,-76.97,2.5,6.1,0
2082,-79.71,-82.89,-66.53,-77.11,2.4,6.1,0
2083,-79.73,-82.85,-67.08,-77.25,2.3,6.1,0
2084,-79.74,-82.8,-67.6,-77.4,2.2,6.1,0
2085,-79.76,-82.76,-68.09,-77.55,2.1,6.1,0
2086,-79.78,-82.72,-68.55,-77.71,2.0,6.1,0
2087,-79.81,-82.68,-68.98,-77.88,1.9,6.1,0
2088,-79.83,-82.65,-69.4,-78.05,1.8,6.1,0
2089,-79.86,-82.61,-69.79,-78.24,1.7,6.1,0
2090,-79.88,-82.58,-70.16,-78.43,1.6,6.1,0
2091,-79.91,-82.55,-70.52,-78.64,1.5,6.1,0
2092,-79.94,-82.52,-70.85,-78.85,1.4,6.1,0
2093,-79.97,-82.49,-71.18,-79.08,1.3,6.1,0
2094,-80.0,-82.47,-71.49,-79.32,1.2,6.1,0
2095,-80.03,-82.44,-71.79,-79.58,1.1,6.1,0
2096,-80.07,-82.42,-72.07,-79.85,1.0,6.1,0
2097,-80.1,-82.4,-72.35,-80.13,0.9,6.1,0
2098,-80.14,-82.38,-72.61,-80.44,0.8,6.1,0
