;t1;t2;t3;t4;t5;t6;x;y;o
991;-68.7;-83.48;-66.72;-100.0;-75.05;-77.28;2.7;2.9;0.0
992;-70.95;-82.99;-79.17;-77.48;-84.07;-76.84;2.6;2.9;0.0
993;-100.0;-84.18;-83.23;-73.66;-83.29;-66.78;2.5;2.9;0.0
994;-81.35;-79.6;-74.53;-75.03;-73.01;-74.63;2.4;2.9;0.0
995;-74.35;-81.16;-84.88;-78.1;-77.74;-63.05;2.3;2.9;0.0
996;-75.84;-85.17;-67.42;-64.45;-77.88;-74.36;2.2;2.9;0.0
997;-66.96;-84.46;-74.7;-67.89;-76.7;-73.87;2.1;2.9;0.0
998;-66.43;-79.31;-69.31;-74.13;-69.07;-72.85;2.0;2.9;0.0
999;-69.6;-100.0;-77.45;-100.0;-76.6;-78.53;1.9;2.9;0.0
1000;-100.0;-100.0;-74.14;-74.94;-83.36;-70.54;1.8;2.9;0.0
1001;-71.59;-73.43;-67.35;-75.6;-83.86;-68.08;1.7;2.9;0.0
1002;-75.18;-75.36;-70.35;-67.21;-80.66;-76.53;1.6;2.9;0.0
1003;-71.57;-75.24;-75.82;-71.23;-77.9;-100.0;1.5;2.9;0.0
1004;-82.84;-85.62;-100.0;-70.48;-100.0;-75.88;1.4;2.9;0.0
1005;-74.64;-87.47;-76.44;-66.45;-80.98;-64.31;1.3;2.9;0.0
1006;-79.46;-80.03;-78.15;-77.18;-85.9;-68.12;1.2;2.9;0.0
1007;-77.85;-68.29;-84.13;-71.55;-76.83;-72.43;1.1;2.9;0.0
1008;-71.79;-72.41;-79.86;-66.22;-81.18;-75.34;1.0;2.9;0.0
1009;-76.23;-82.87;-69.68;-74.52;-100.0;-100.0;0.9;2.9;0.0
1010;-76.48;-100.0;-77.99;-77.81;-82.38;-74.66;0.8;2.9;0.0
1011;-81.35;-77.53;-68.53;-75.39;-91.18;-70.47;0.7;2.9;0.0
1012;-69.86;-76.01;-75.48;-74.56;-84.88;-69.75;0.6;2.9;0.0
1013;-81.42;-75.96;-75.96;-72.93;-63.65;-100.0;0.5;2.9;0.0
1014;-82.46;-86.71;-77.5;-100.0;-84.95;-65.7;0.4;2.9;0.0
1015;-90.25;-73.26;-59.95;-69.0;-100.0;-60.48;0.3;2.9;0.0
1016;-79.73;-76.07;-68.68;-67.25;-80.92;-76.6;0.2;2.9;0.0
1017;-72.3;-76.35;-74.68;-80.59;-82.34;-59.29;0.1;2.9;0.0
1018;-65.75;-73.25;-67.5;-73.75;-72.9;-70.92;0.0;2.9;0.0
1019;-66.49;-71.82;-65.79;-75.63;-86.89;-70.88;0.0;3.0;0.0
1020;-69.63;-76.35;-70.92;-80.89;-79.29;-74.95;0.1;3.0;0.0
1021;-73.8;-100.0;-67.61;-81.19;-82.06;-65.79;0.2;3.0;0.0
1022;-84.68;-77.42;-65.78;-69.64;-73.15;-69.48;0.3;3.0;0.0
1023;-69.22;-100.0;-70.14;-62.01;-85.18;-67.23;0.4;3.0;0.0
1024;-66.98;-75.19;-71.29;-70.4;-81.08;-73.45;0.5;3.0;0.0
1025;-68.17;-82.63;-73.11;-100.0;-75.36;-68.39;0.6;3.0;0.0
1026;-78.85;-80.32;-77.85;-69.76;-80.34;-75.81;0.7;3.0;0.0
1027;-74.65;-76.36;-75.27;-71.08;-76.94;-77.24;0.8;3.0;0.0
1028;-67.19;-78.03;-100.0;-82.11;-83.73;-79.22;0.9;3.0;0.0
1029;-71.26;-77.75;-68.44;-72.52;-77.5;-68.68;1.0;3.0;0.0
1030;-69.69;-81.82;-77.5;-78.33;-80.52;-73.26;1.1;3.0;0.0
1031;-79.37;-84.54;-66.73;-100.0;-73.68;-60.77;1.2;3.0;0.0
1032;-71.95;-73.11;-73.09;-77.1;-80.23;-67.21;1.3;3.0;0.0
1033;-83.17;-100.0;-71.43;-74.11;-71.18;-75.11;1.4;3.0;0.0
1034;-100.0;-79.09;-76.47;-67.64;-70.81;-100.0;1.5;3.0;0.0
1035;-78.36;-71.62;-73.55;-100.0;-74.11;-77.72;1.6;3.0;0.0
1036;-78.09;-77.98;-71.24;-63.64;-78.7;-75.51;1.7;3.0;0.0
1037;-73.05;-76.37;-72.89;-73.46;-74.98;-63.28;1.8;3.0;0.0
1038;-77.82;-84.57;-64.8;-68.34;-82.39;-75.37;1.9;3.0;0.0
1039;-100.0;-82.65;-100.0;-77.73;-70.35;-66.97;2.0;3.0;0.0
1040;-74.67;-80.41;-75.54;-75.51;-87.17;-76.22;2.1;3.0;0.0
1041;-73.76;-73.18;-72.72;-81.5;-78.29;-81.36;2.2;3.0;0.0
1042;-73.07;-83.35;-78.13;-67.51;-66.63;-68.47;2.3;3.0;0.0
1043;-73.47;-76.6;-100.0;-71.12;-74.91;-77.96;2.4;3.0;0.0
1044;-64.66;-73.18;-69.29;-100.0;-86.55;-76.29;2.5;3.0;0.0
1045;-75.92;-87.11;-75.23;-100.0;-71.56;-75.46;2.6;3.0;0.0
1046;-78.65;-80.63;-75.88;-79.67;-84.59;-79.64;2.7;3.0;0.0
1047;-68.67;-80.2;-80.25;-74.75;-69.19;-79.59;2.8;3.0;0.0
1048;-74.53;-80.96;-80.04;-71.98;-73.93;-75.54;2.9;3.0;0.0
1049;-100.0;-75.91;-76.45;-61.04;-85.16;-81.57;3.0;3.0;0.0
1050;-69.88;-100.0;-83.85;-76.69;-84.89;-79.26;3.1;3.0;0.0
1051;-100.0;-81.49;-76.21;-78.8;-73.97;-80.96;3.2;3.0;0.0
1052;-80.55;-69.78;-100.0;-79.78;-74.97;-83.9;3.3;3.0;0.0
1053;-100.0;-78.61;-78.64;-63.28;-74.82;-80.59;3.3;3.1;0.0
1054;-77.32;-74.16;-78.18;-72.6;-73.53;-73.21;3.2;3.1;0.0
1055;-78.82;-77.03;-73.31;-68.38;-73.35;-76.54;3.1;3.1;0.0
1056;-78.94;-79.39;-73.92;-70.48;-69.03;-72.87;3.0;3.1;0.0
1057;-73.05;-73.76;-77.11;-68.45;-82.11;-100.0;2.9;3.1;0.0
1058;-68.87;-73.27;-70.33;-100.0;-80.01;-82.05;2.8;3.1;0.0
1059;-79.56;-66.97;-77.72;-70.49;-81.3;-76.73;2.7;3.1;0.0
1060;-81.55;-82.39;-74.52;-68.74;-75.19;-81.37;2.6;3.1;0.0
1061;-100.0;-76.44;-83.06;-66.22;-71.12;-75.71;2.5;3.1;0.0
1062;-79.46;-82.86;-75.2;-75.54;-79.41;-63.36;2.4;3.1;0.0
1063;-69.91;-80.9;-75.15;-58.48;-69.14;-70.05;2.3;3.1;0.0
1064;-70.33;-88.19;-74.12;-74.38;-79.42;-100.0;2.2;3.1;0.0
1065;-66.5;-76.39;-77.5;-70.42;-78.3;-62.59;2.1;3.1;0.0
1066;-70.14;-80.09;-72.74;-72.4;-77.17;-100.0;2.0;3.1;0.0
1067;-70.2;-77.95;-77.7;-68.25;-100.0;-77.57;1.9;3.1;0.0
1068;-100.0;-81.02;-78.39;-70.71;-84.07;-72.13;1.8;3.1;0.0
1069;-65.19;-80.31;-77.44;-68.72;-69.79;-67.24;1.7;3.1;0.0
1070;-76.74;-77.78;-84.39;-100.0;-82.49;-100.0;1.6;3.1;0.0
1071;-69.74;-75.3;-85.54;-64.84;-79.25;-81.14;1.5;3.1;0.0
1072;-71.73;-82.5;-72.43;-71.99;-83.38;-66.01;1.4;3.1;0.0
1073;-82.99;-73.02;-71.77;-80.87;-85.27;-71.63;1.3;3.1;0.0
1074;-71.88;-64.03;-79.05;-70.97;-100.0;-65.55;1.2;3.1;0.0
1075;-82.71;-76.09;-71.74;-78.06;-81.49;-70.32;1.1;3.1;0.0
1076;-75.62;-68.84;-73.59;-71.88;-85.71;-100.0;1.0;3.1;0.0
1077;-73.15;-74.87;-72.58;-80.71;-86.33;-66.21;0.9;3.1;0.0
1078;-80.04;-74.49;-69.48;-64.0;-77.7;-72.48;0.8;3.1;0.0
1079;-76.02;-77.68;-68.88;-100.0;-83.53;-70.23;0.7;3.1;0.0
1080;-79.81;-73.72;-67.94;-100.0;-75.24;-67.11;0.6;3.1;0.0
1081;-80.31;-78.42;-71.21;-76.93;-86.05;-76.53;0.5;3.1;0.0
1082;-83.74;-75.32;-63.3;-74.82;-90.23;-69.31;0.4;3.1;0.0
1083;-82.59;-75.1;-74.17;-68.64;-88.45;-61.57;0.3;3.1;0.0
1084;-76.82;-79.78;-68.18;-72.61;-78.64;-72.81;0.2;3.1;0.0
1085;-82.38;-79.36;-100.0;-67.23;-89.08;-67.9;0.1;3.1;0.0
1086;-81.05;-78.61;-78.93;-81.57;-75.89;-69.82;0.0;3.1;0.0
1087;-70.48;-69.86;-69.74;-75.52;-82.71;-82.86;0.0;3.2;0.0
1088;-75.9;-72.02;-57.05;-73.29;-84.52;-100.0;0.1;3.2;0.0
1089;-75.22;-75.22;-64.87;-100.0;-80.1;-71.36;0.2;3.2;0.0
1090;-74.28;-76.88;-71.34;-68.15;-80.61;-77.56;0.3;3.2;0.0
1091;-72.17;-100.0;-71.69;-74.34;-78.1;-76.91;0.4;3.2;0.0
1092;-71.95;-74.96;-64.09;-70.86;-73.16;-100.0;0.5;3.2;0.0
1093;-75.73;-71.9;-71.55;-80.44;-66.89;-65.86;0.6;3.2;0.0
1094;-82.05;-77.22;-74.81;-71.8;-74.3;-62.36;0.7;3.2;0.0
1095;-71.81;-100.0;-77.61;-64.26;-72.5;-67.06;0.8;3.2;0.0
1096;-70.84;-71.79;-76.67;-70.24;-84.56;-71.68;0.9;3.2;0.0
1097;-77.98;-76.91;-69.23;-72.21;-85.87;-69.37;1.0;3.2;0.0
1098;-71.24;-80.08;-77.06;-68.88;-80.33;-67.1;1.1;3.2;0.0
1099;-71.14;-76.22;-100.0;-79.26;-73.72;-69.35;1.2;3.2;0.0
1100;-71.06;-67.81;-77.35;-78.29;-77.06;-74.95;1.3;3.2;0.0
1101;-65.89;-74.52;-100.0;-82.25;-83.11;-77.33;1.4;3.2;0.0
1102;-71.3;-100.0;-83.26;-81.18;-76.91;-75.31;1.5;3.2;0.0
1103;-70.19;-100.0;-79.85;-69.95;-87.8;-72.36;1.6;3.2;0.0
1104;-73.75;-71.66;-71.66;-78.28;-86.89;-75.97;1.7;3.2;0.0
1105;-80.18;-80.15;-76.65;-72.14;-87.84;-73.69;1.8;3.2;0.0
1106;-71.59;-85.26;-69.11;-73.08;-68.81;-70.64;1.9;3.2;0.0
1107;-78.42;-82.41;-73.78;-76.03;-100.0;-63.39;2.0;3.2;0.0
1108;-68.83;-84.74;-72.02;-75.24;-83.44;-76.36;2.1;3.2;0.0
1109;-74.41;-73.11;-70.72;-74.81;-73.66;-100.0;2.2;3.2;0.0
1110;-74.46;-80.59;-76.71;-68.56;-71.01;-65.96;2.3;3.2;0.0
1111;-77.75;-80.51;-82.28;-73.89;-70.75;-74.69;2.4;3.2;0.0
1112;-70.04;-83.93;-77.15;-74.21;-79.59;-74.19;2.5;3.2;0.0
1113;-73.59;-85.51;-74.52;-62.05;-100.0;-69.98;2.6;3.2;0.0
1114;-73.89;-100.0;-76.1;-70.12;-71.37;-75.11;2.7;3.2;0.0
1115;-75.98;-81.02;-73.54;-76.1;-84.37;-78.49;2.8;3.2;0.0
1116;-77.41;-86.2;-74.05;-66.52;-81.04;-77.09;2.9;3.2;0.0
1117;-78.82;-79.94;-70.28;-71.97;-62.84;-100.0;3.0;3.2;0.0
1118;-82.02;-80.29;-100.0;-70.92;-76.52;-78.43;3.1;3.2;0.0
1119;-73.95;-100.0;-76.41;-65.84;-79.52;-74.29;3.2;3.2;0.0
1120;-66.14;-76.19;-75.1;-73.89;-69.48;-83.08;3.3;3.2;0.0
1121;-75.85;-82.67;-78.25;-74.17;-100.0;-80.77;3.3;3.3;0.0
1122;-81.23;-68.99;-73.37;-70.01;-77.92;-65.13;3.2;3.3;0.0
1123;-69.46;-76.97;-88.55;-70.39;-73.12;-77.89;3.1;3.3;0.0
1124;-72.49;-72.95;-73.04;-61.99;-100.0;-69.65;3.0;3.3;0.0
1125;-77.77;-79.5;-74.46;-100.0;-71.52;-79.9;2.9;3.3;0.0
1126;-100.0;-82.49;-73.95;-73.26;-82.81;-84.41;2.8;3.3;0.0
1127;-79.86;-74.01;-83.07;-79.73;-71.96;-100.0;2.7;3.3;0.0
1128;-66.69;-78.34;-90.14;-70.97;-73.99;-64.05;2.6;3.3;0.0
1129;-72.8;-78.28;-74.28;-77.75;-81.01;-77.96;2.5;3.3;0.0
1130;-80.98;-86.5;-86.53;-67.53;-75.33;-66.42;2.4;3.3;0.0
1131;-66.47;-83.77;-71.35;-76.6;-75.41;-76.29;2.3;3.3;0.0
1132;-73.71;-79.71;-72.32;-76.46;-72.93;-69.27;2.2;3.3;0.0
1133;-83.84;-81.92;-82.1;-79.44;-75.56;-78.85;2.1;3.3;0.0
1134;-72.95;-100.0;-100.0;-78.25;-75.77;-75.59;2.0;3.3;0.0
1135;-77.39;-81.37;-72.91;-75.77;-74.04;-76.71;1.9;3.3;0.0
1136;-79.78;-82.27;-64.36;-80.1;-80.89;-73.42;1.8;3.3;0.0
1137;-74.16;-76.66;-79.18;-68.43;-75.59;-77.77;1.7;3.3;0.0
1138;-73.02;-77.66;-76.34;-66.53;-70.56;-71.55;1.6;3.3;0.0
1139;-71.84;-77.26;-79.31;-67.83;-75.21;-100.0;1.5;3.3;0.0
1140;-74.04;-66.55;-73.72;-100.0;-100.0;-70.52;1.4;3.3;0.0
1141;-72.94;-74.17;-73.42;-71.9;-84.42;-70.24;1.3;3.3;0.0
1142;-100.0;-82.34;-76.74;-70.79;-80.92;-71.06;1.2;3.3;0.0
1143;-70.02;-76.12;-73.19;-74.28;-89.14;-71.9;1.1;3.3;0.0
1144;-70.76;-100.0;-75.48;-69.52;-80.8;-73.86;1.0;3.3;0.0
1145;-75.56;-82.83;-76.28;-67.27;-86.27;-74.89;0.9;3.3;0.0
1146;-73.7;-79.69;-74.91;-74.76;-84.84;-76.43;0.8;3.3;0.0
1147;-74.17;-68.62;-74.83;-78.34;-83.76;-72.21;0.7;3.3;0.0
1148;-71.95;-81.26;-61.67;-70.96;-100.0;-64.59;0.6;3.3;0.0
1149;-79.41;-78.91;-66.28;-75.52;-83.62;-73.46;0.5;3.3;0.0
1150;-72.46;-74.25;-100.0;-83.99;-78.42;-100.0;0.4;3.3;0.0
1151;-76.3;-80.33;-63.84;-70.46;-88.87;-80.24;0.3;3.3;0.0
1152;-83.17;-73.68;-69.13;-72.98;-100.0;-75.95;0.2;3.3;0.0
1153;-63.87;-75.3;-74.4;-73.17;-82.64;-70.93;0.1;3.3;0.0
1154;-81.34;-76.0;-100.0;-73.77;-100.0;-69.52;0.0;3.3;0.0
1155;-70.61;-76.87;-67.2;-70.14;-83.54;-72.0;0.0;3.4;0.0
1156;-78.26;-69.4;-100.0;-73.49;-83.58;-69.91;0.1;3.4;0.0
1157;-70.79;-73.66;-69.69;-61.41;-100.0;-75.6;0.2;3.4;0.0
1158;-70.5;-80.07;-74.78;-61.79;-86.64;-64.42;0.3;3.4;0.0
1159;-69.84;-80.89;-68.36;-80.25;-82.86;-73.39;0.4;3.4;0.0
1160;-78.88;-62.23;-79.34;-84.27;-100.0;-74.19;0.5;3.4;0.0
1161;-74.39;-100.0;-71.6;-60.88;-77.15;-77.36;0.6;3.4;0.0
1162;-71.39;-81.11;-100.0;-71.15;-85.16;-74.9;0.7;3.4;0.0
1163;-70.21;-82.68;-70.16;-77.12;-77.55;-76.78;0.8;3.4;0.0
1164;-69.7;-100.0;-79.32;-77.71;-100.0;-100.0;0.9;3.4;0.0
1165;-66.04;-79.92;-68.67;-69.35;-82.42;-79.87;1.0;3.4;0.0
1166;-73.91;-100.0;-73.16;-67.2;-72.91;-65.85;1.1;3.4;0.0
1167;-71.41;-73.66;-72.83;-62.15;-79.37;-71.45;1.2;3.4;0.0
1168;-70.09;-100.0;-100.0;-78.65;-79.84;-72.18;1.3;3.4;0.0
1169;-72.97;-70.27;-79.39;-75.24;-78.87;-62.87;1.4;3.4;0.0
1170;-73.87;-73.34;-74.71;-73.17;-89.08;-73.66;1.5;3.4;0.0
1171;-71.5;-78.74;-80.23;-71.4;-67.79;-71.89;1.6;3.4;0.0
1172;-71.85;-74.08;-100.0;-75.98;-75.82;-79.79;1.7;3.4;0.0
1173;-100.0;-76.6;-74.86;-70.3;-84.19;-66.64;1.8;3.4;0.0
1174;-78.82;-80.41;-70.7;-73.83;-79.72;-79.7;1.9;3.4;0.0
1175;-77.49;-80.78;-71.26;-70.63;-83.15;-72.34;2.0;3.4;0.0
1176;-70.06;-70.17;-71.8;-78.18;-80.78;-72.14;2.1;3.4;0.0
1177;-70.27;-83.72;-71.49;-75.16;-74.22;-100.0;2.2;3.4;0.0
1178;-72.74;-84.68;-70.33;-69.95;-75.43;-76.46;2.3;3.4;0.0
1179;-68.31;-73.84;-67.55;-75.89;-86.49;-74.82;2.4;3.4;0.0
1180;-74.18;-77.59;-77.36;-79.69;-79.68;-72.67;2.5;3.4;0.0
1181;-71.31;-82.54;-78.11;-100.0;-90.83;-69.45;2.6;3.4;0.0
1182;-77.84;-78.58;-75.08;-69.87;-84.52;-82.14;2.7;3.4;0.0
1183;-86.58;-73.06;-71.0;-72.9;-86.11;-78.34;2.8;3.4;0.0
1184;-66.24;-75.15;-82.08;-65.37;-74.7;-73.49;2.9;3.4;0.0
1185;-69.92;-79.82;-71.05;-65.66;-78.99;-74.92;3.0;3.4;0.0
1186;-76.17;-79.87;-74.71;-70.78;-76.5;-75.81;3.1;3.4;0.0
1187;-100.0;-73.47;-79.36;-76.26;-90.77;-85.18;3.2;3.4;0.0
1188;-100.0;-100.0;-80.15;-68.17;-81.85;-72.35;3.3;3.4;0.0
1189;-83.04;-74.94;-74.31;-66.12;-100.0;-79.23;3.3;3.5;0.0
1190;-74.02;-79.54;-76.2;-64.56;-75.55;-73.67;3.2;3.5;0.0
1191;-76.14;-79.55;-70.91;-69.05;-82.46;-80.51;3.1;3.5;0.0
1192;-76.31;-82.96;-81.43;-70.93;-80.05;-67.78;3.0;3.5;0.0
1193;-80.78;-80.54;-79.85;-86.21;-78.72;-77.67;2.9;3.5;0.0
1194;-77.11;-80.54;-74.38;-69.76;-75.18;-87.63;2.8;3.5;0.0
1195;-82.62;-100.0;-64.57;-71.39;-72.81;-77.53;2.7;3.5;0.0
1196;-77.68;-92.38;-70.7;-62.82;-78.9;-100.0;2.6;3.5;0.0
1197;-70.41;-75.2;-71.27;-69.06;-77.95;-77.95;2.5;3.5;0.0
1198;-76.21;-78.54;-72.29;-65.04;-77.22;-70.31;2.4;3.5;0.0
1199;-82.9;-76.79;-75.02;-63.77;-76.85;-68.84;2.3;3.5;0.0
1200;-75.09;-100.0;-64.06;-100.0;-100.0;-81.02;2.2;3.5;0.0
1201;-67.11;-71.44;-68.8;-72.35;-83.45;-81.46;2.1;3.5;0.0
1202;-79.15;-79.69;-82.15;-67.95;-88.75;-67.03;2.0;3.5;0.0
1203;-72.59;-100.0;-77.62;-68.33;-81.7;-83.74;1.9;3.5;0.0
1204;-76.19;-66.85;-100.0;-73.48;-76.29;-80.47;1.8;3.5;0.0
1205;-69.56;-100.0;-68.32;-68.48;-100.0;-73.69;1.7;3.5;0.0
1206;-82.2;-83.06;-72.92;-73.39;-75.62;-100.0;1.6;3.5;0.0
1207;-68.01;-78.95;-70.16;-69.99;-78.53;-100.0;1.5;3.5;0.0
1208;-78.49;-78.16;-75.7;-80.82;-93.03;-79.95;1.4;3.5;0.0
1209;-83.43;-73.58;-70.16;-74.52;-80.0;-77.03;1.3;3.5;0.0
1210;-78.79;-83.57;-100.0;-72.47;-76.38;-77.24;1.2;3.5;0.0
1211;-78.29;-82.52;-79.36;-73.9;-83.82;-72.5;1.1;3.5;0.0
1212;-72.19;-81.72;-72.37;-80.84;-78.82;-75.68;1.0;3.5;0.0
1213;-77.46;-77.26;-78.13;-64.19;-82.68;-100.0;0.9;3.5;0.0
1214;-71.93;-76.47;-67.74;-100.0;-83.04;-80.31;0.8;3.5;0.0
1215;-76.15;-71.9;-68.33;-73.92;-83.75;-72.65;0.7;3.5;0.0
1216;-72.27;-80.35;-100.0;-69.44;-80.7;-69.39;0.6;3.5;0.0
1217;-69.58;-76.79;-66.73;-77.6;-78.85;-65.1;0.5;3.5;0.0
1218;-71.33;-73.44;-74.76;-77.18;-92.52;-100.0;0.4;3.5;0.0
1219;-100.0;-87.5;-100.0;-64.68;-79.55;-75.1;0.3;3.5;0.0
1220;-75.56;-80.36;-69.91;-100.0;-81.45;-72.26;0.2;3.5;0.0
1221;-73.81;-69.53;-55.61;-70.75;-84.45;-76.9;0.1;3.5;0.0
1222;-70.53;-100.0;-62.55;-74.1;-81.96;-75.01;0.0;3.5;0.0
1223;-82.5;-70.19;-71.62;-73.27;-83.43;-81.66;0.0;3.6;0.0
1224;-74.84;-65.18;-66.78;-68.8;-78.55;-78.28;0.1;3.6;0.0
1225;-70.73;-72.93;-67.11;-78.93;-74.78;-83.26;0.2;3.6;0.0
1226;-76.37;-71.97;-68.03;-100.0;-83.23;-75.9;0.3;3.6;0.0
1227;-78.47;-67.39;-66.8;-84.34;-77.87;-68.27;0.4;3.6;0.0
1228;-70.99;-79.21;-100.0;-76.46;-77.14;-71.95;0.5;3.6;0.0
1229;-73.62;-85.2;-100.0;-67.4;-89.03;-77.96;0.6;3.6;0.0
1230;-79.06;-79.73;-68.53;-67.48;-80.38;-69.68;0.7;3.6;0.0
1231;-84.37;-82.59;-74.71;-80.08;-79.78;-63.69;0.8;3.6;0.0
1232;-76.88;-76.66;-70.56;-67.75;-71.13;-70.9;0.9;3.6;0.0
1233;-77.57;-79.06;-76.05;-69.39;-82.11;-81.68;1.0;3.6;0.0
1234;-83.32;-76.32;-72.02;-70.17;-70.5;-71.5;1.1;3.6;0.0
1235;-82.29;-79.59;-71.38;-71.3;-91.47;-75.56;1.2;3.6;0.0
1236;-74.28;-79.93;-86.52;-69.99;-83.31;-100.0;1.3;3.6;0.0
1237;-78.52;-82.95;-70.85;-71.26;-81.15;-73.93;1.4;3.6;0.0
1238;-71.63;-69.73;-100.0;-77.19;-83.54;-100.0;1.5;3.6;0.0
1239;-70.2;-72.0;-79.06;-79.77;-76.59;-83.21;1.6;3.6;0.0
1240;-72.83;-74.04;-70.91;-69.08;-79.93;-75.78;1.7;3.6;0.0
1241;-77.66;-86.58;-73.89;-69.86;-71.94;-81.39;1.8;3.6;0.0
1242;-69.34;-100.0;-69.82;-74.55;-82.63;-75.58;1.9;3.6;0.0
1243;-69.28;-75.33;-100.0;-73.08;-86.07;-75.46;2.0;3.6;0.0
1244;-79.6;-74.64;-72.68;-68.95;-80.93;-63.51;2.1;3.6;0.0
1245;-76.12;-81.41;-81.52;-72.58;-76.14;-77.83;2.2;3.6;0.0
1246;-100.0;-78.89;-72.23;-69.13;-69.61;-78.25;2.3;3.6;0.0
1247;-76.36;-78.68;-80.31;-66.35;-79.35;-69.14;2.4;3.6;0.0
1248;-77.91;-81.16;-77.23;-73.37;-82.31;-76.55;2.5;3.6;0.0
1249;-79.15;-82.52;-70.57;-100.0;-100.0;-100.0;2.6;3.6;0.0
1250;-69.94;-79.93;-71.57;-68.49;-100.0;-72.14;2.7;3.6;0.0
1251;-100.0;-80.46;-78.48;-70.38;-73.67;-74.56;2.8;3.6;0.0
1252;-78.17;-81.95;-73.19;-67.96;-90.54;-72.83;2.9;3.6;0.0
1253;-69.79;-81.59;-100.0;-66.35;-73.91;-100.0;3.0;3.6;0.0
1254;-82.08;-83.37;-78.09;-68.09;-100.0;-69.63;3.1;3.6;0.0
1255;-74.43;-73.47;-72.11;-55.78;-82.21;-100.0;3.2;3.6;0.0
1256;-81.53;-81.69;-80.35;-68.75;-81.34;-71.58;3.3;3.6;0.0
1257;-66.84;-78.13;-73.76;-72.96;-87.14;-82.05;3.3;3.7;0.0
1258;-71.68;-85.14;-85.12;-56.4;-85.33;-79.1;3.2;3.7;0.0
1259;-100.0;-74.1;-100.0;-84.44;-77.55;-70.27;3.1;3.7;0.0
1260;-72.32;-73.12;-100.0;-75.69;-64.67;-79.15;3.0;3.7;0.0
1261;-70.56;-80.71;-81.06;-65.97;-80.18;-79.9;2.9;3.7;0.0
1262;-78.99;-100.0;-77.57;-67.63;-66.58;-76.7;2.8;3.7;0.0
1263;-73.34;-74.55;-64.89;-77.9;-100.0;-73.33;2.7;3.7;0.0
1264;-74.19;-79.34;-84.45;-71.27;-76.88;-100.0;2.6;3.7;0.0
1265;-70.86;-75.49;-84.09;-76.16;-79.86;-77.87;2.5;3.7;0.0
1266;-100.0;-84.01;-77.77;-75.27;-75.61;-84.18;2.4;3.7;0.0
1267;-80.58;-69.98;-69.85;-67.13;-82.08;-100.0;2.3;3.7;0.0
1268;-79.09;-74.77;-72.28;-72.9;-78.49;-65.75;2.2;3.7;0.0
1269;-73.66;-69.19;-67.23;-71.3;-75.2;-84.49;2.1;3.7;0.0
1270;-73.67;-100.0;-75.34;-61.36;-100.0;-64.54;2.0;3.7;0.0
1271;-72.99;-68.85;-100.0;-77.87;-100.0;-67.45;1.9;3.7;0.0
1272;-72.48;-84.05;-73.63;-77.31;-75.39;-100.0;1.8;3.7;0.0
1273;-74.77;-77.51;-66.16;-75.76;-95.46;-74.38;1.7;3.7;0.0
1274;-78.94;-81.64;-73.36;-69.24;-78.03;-57.9;1.6;3.7;0.0
1275;-72.58;-69.53;-82.27;-70.09;-81.91;-73.32;1.5;3.7;0.0
1276;-74.79;-70.92;-100.0;-67.44;-77.52;-75.34;1.4;3.7;0.0
1277;-68.15;-80.7;-71.17;-68.42;-100.0;-74.61;1.3;3.7;0.0
1278;-84.33;-72.5;-69.32;-71.38;-87.94;-79.26;1.2;3.7;0.0
1279;-74.75;-73.79;-73.62;-75.13;-79.54;-100.0;1.1;3.7;0.0
1280;-85.47;-79.69;-73.27;-77.11;-90.41;-68.49;1.0;3.7;0.0
1281;-74.26;-81.5;-72.96;-68.66;-70.48;-75.21;0.9;3.7;0.0
1282;-80.35;-78.18;-64.8;-75.55;-80.6;-78.97;0.8;3.7;0.0
1283;-68.8;-75.97;-78.08;-70.92;-77.25;-72.64;0.7;3.7;0.0
1284;-70.98;-72.5;-75.88;-68.52;-85.66;-83.27;0.6;3.7;0.0
1285;-74.26;-100.0;-65.35;-60.48;-85.11;-75.26;0.5;3.7;0.0
1286;-100.0;-67.02;-100.0;-100.0;-88.61;-66.53;0.4;3.7;0.0
1287;-73.21;-76.73;-72.33;-72.17;-86.75;-71.93;0.3;3.7;0.0
1288;-100.0;-72.72;-77.46;-67.5;-84.72;-70.11;0.2;3.7;0.0
1289;-100.0;-62.31;-60.66;-72.12;-83.7;-75.86;0.1;3.7;0.0
1290;-72.35;-82.11;-71.71;-82.73;-83.64;-72.56;0.0;3.7;0.0
1291;-76.21;-77.36;-100.0;-100.0;-88.53;-100.0;0.0;3.8;0.0
1292;-76.95;-77.86;-100.0;-73.7;-100.0;-74.18;0.1;3.8;0.0
1293;-68.75;-83.45;-69.62;-76.96;-82.07;-73.0;0.2;3.8;0.0
1294;-100.0;-75.91;-72.2;-69.8;-77.07;-81.67;0.3;3.8;0.0
1295;-73.09;-76.49;-74.96;-70.33;-82.67;-66.82;0.4;3.8;0.0
1296;-81.56;-100.0;-76.65;-78.9;-83.75;-72.92;0.5;3.8;0.0
1297;-74.54;-78.83;-77.6;-68.21;-83.64;-73.96;0.6;3.8;0.0
1298;-66.32;-71.81;-73.68;-72.49;-80.29;-68.42;0.7;3.8;0.0
1299;-69.94;-73.97;-74.63;-81.06;-84.7;-67.18;0.8;3.8;0.0
1300;-70.84;-80.74;-67.36;-71.03;-84.98;-76.17;0.9;3.8;0.0
